antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.6465590973956064,1.0,0.6465590973956064,1.0,1.0,1.0,0.0,inf,0.0,0.6465590973956064,0.0,0.8232795486978032
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.7701692383238006,1.0,0.7701692383238006,1.0,1.0,1.0,0.0,inf,0.0,0.7701692383238006,0.0,0.8850846191619003
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6263178157858943,1.0,0.6263178157858943,1.0,1.0,1.0,0.0,inf,0.0,0.6263178157858944,0.0,0.8131589078929471
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.8537878630693437,1.0,0.8537878630693437,1.0,1.0,1.0,0.0,inf,0.0,0.8537878630693438,0.0,0.9268939315346718
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6689167225722565,1.0,0.6689167225722565,1.0,1.0,1.0,0.0,inf,0.0,0.6689167225722565,0.0,0.8344583612861283
"frozenset({'RACACOR_4.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6188645055986278,1.0,0.6188645055986278,1.0,1.0,1.0,0.0,inf,0.0,0.6188645055986279,0.0,0.8094322527993139
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7013281323844368,1.0,0.7013281323844368,1.0,1.0,1.0,0.0,inf,0.0,0.7013281323844368,0.0,0.8506640661922185
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_1.0'}),0.6355900748558558,1.0,0.6355900748558558,1.0,1.0,1.0,0.0,inf,0.0,0.6355900748558558,0.0,0.8177950374279279
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6791941295672561,1.0,0.6791941295672561,1.0,1.0,1.0,0.0,inf,0.0,0.6791941295672561,0.0,0.839597064783628
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.6848722931896617,1.0,0.6848722931896617,1.0,1.0,1.0,0.0,inf,0.0,0.6848722931896617,0.0,0.8424361465948309
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_1.0'}),0.6202938443911132,1.0,0.6202938443911132,1.0,1.0,1.0,0.0,inf,0.0,0.6202938443911132,0.0,0.8101469221955566
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6670654982974731,1.0,0.6670654982974731,1.0,1.0,1.0,0.0,inf,0.0,0.6670654982974731,0.0,0.8335327491487365
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.65557545871401,1.0,0.65557545871401,1.0,1.0,1.0,0.0,inf,0.0,0.65557545871401,0.0,0.8277877293570051
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.780727902306999,1.0,0.780727902306999,1.0,1.0,1.0,0.0,inf,0.0,0.780727902306999,0.0,0.8903639511534995
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6350644470418451,1.0,0.6350644470418451,1.0,1.0,1.0,0.0,inf,0.0,0.6350644470418451,0.0,0.8175322235209226
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6063762342455742,1.0,0.6063762342455742,1.0,1.0,1.0,0.0,inf,0.0,0.6063762342455743,0.0,0.803188117122787
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_1.0'}),0.6005251667369809,1.0,0.6005251667369809,1.0,1.0,1.0,0.0,inf,0.0,0.6005251667369809,0.0,0.8002625833684904
"frozenset({'RACACOR_4.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7706556745902754,1.0,0.7706556745902754,1.0,1.0,1.0,0.0,inf,0.0,0.7706556745902755,0.0,0.8853278372951376
"frozenset({'RACACOR_4.0', 'ESTCIVMAE_1.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.7025384595877511,1.0,0.7025384595877511,1.0,1.0,1.0,0.0,inf,0.0,0.7025384595877511,0.0,0.8512692297938755
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6208771068338532,1.0,0.6208771068338532,1.0,1.0,1.0,0.0,inf,0.0,0.6208771068338532,0.0,0.8104385534169266
"frozenset({'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.7658512519394053,1.0,0.7658512519394053,1.0,1.0,1.0,0.0,inf,0.0,0.7658512519394053,0.0,0.8829256259697027
"frozenset({'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.8738931269552548,1.0,0.8738931269552548,1.0,1.0,1.0,0.0,inf,0.0,0.8738931269552548,0.0,0.9369465634776274
"frozenset({'RACACOR_4.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.746571315936897,1.0,0.746571315936897,1.0,1.0,1.0,0.0,inf,0.0,0.746571315936897,0.0,0.8732856579684485
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7126614057777563,1.0,0.7126614057777563,1.0,1.0,1.0,0.0,inf,0.0,0.7126614057777563,0.0,0.8563307028888781
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.8477569755191151,1.0,0.8477569755191151,1.0,1.0,1.0,0.0,inf,0.0,0.8477569755191151,0.0,0.9238784877595576
"frozenset({'PESO_2.0', 'ESTCIVMAE_1.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6483480762713623,1.0,0.6483480762713623,1.0,1.0,1.0,0.0,inf,0.0,0.6483480762713623,0.0,0.8241740381356811
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.686665882835716,1.0,0.686665882835716,1.0,1.0,1.0,0.0,inf,0.0,0.686665882835716,0.0,0.843332941417858
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.694967574757877,1.0,0.694967574757877,1.0,1.0,1.0,0.0,inf,0.0,0.694967574757877,0.0,0.8474837873789385
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.8292447327712804,1.0,0.8292447327712804,1.0,1.0,1.0,0.0,inf,0.0,0.8292447327712804,0.0,0.9146223663856402
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_1.0'}),0.631700890109206,1.0,0.631700890109206,1.0,1.0,1.0,0.0,inf,0.0,0.631700890109206,0.0,0.815850445054603
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6736266244320107,1.0,0.6736266244320107,1.0,1.0,1.0,0.0,inf,0.0,0.6736266244320108,0.0,0.8368133122160053
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.7927320427787268,1.0,0.7927320427787268,1.0,1.0,1.0,0.0,inf,0.0,0.7927320427787268,0.0,0.8963660213893634
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6540285452789171,1.0,0.6540285452789171,1.0,1.0,1.0,0.0,inf,0.0,0.6540285452789172,0.0,0.8270142726394585
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6109109268339915,1.0,0.6109109268339915,1.0,1.0,1.0,0.0,inf,0.0,0.6109109268339916,0.0,0.8054554634169957
"frozenset({'RACACOR_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.9482394926308364,1.0,0.9482394926308364,1.0,1.0,1.0,0.0,inf,0.0,0.9482394926308364,0.0,0.9741197463154182
"frozenset({'ESTCIVMAE_1.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.7268049436679139,1.0,0.7268049436679139,1.0,1.0,1.0,0.0,inf,0.0,0.7268049436679139,0.0,0.863402471833957
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6046310576876526,1.0,0.6046310576876526,1.0,1.0,1.0,0.0,inf,0.0,0.6046310576876526,0.0,0.8023155288438263
"frozenset({'RACACOR_4.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7878630693436799,1.0,0.7878630693436799,1.0,1.0,1.0,0.0,inf,0.0,0.7878630693436799,0.0,0.89393153467184
"frozenset({'ESTCIVMAE_1.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.6096521865425447,1.0,0.6096521865425447,1.0,1.0,1.0,0.0,inf,0.0,0.6096521865425448,0.0,0.8048260932712723
"frozenset({'RACACOR_4.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_1.0'}),0.718477892509112,1.0,0.718477892509112,1.0,1.0,1.0,0.0,inf,0.0,0.718477892509112,0.0,0.859238946254556
"frozenset({'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6349399562437898,1.0,0.6349399562437898,1.0,1.0,1.0,0.0,inf,0.0,0.6349399562437898,0.0,0.8174699781218949
"frozenset({'RACACOR_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.7641176023072295,1.0,0.7641176023072295,1.0,1.0,1.0,0.0,inf,0.0,0.7641176023072295,0.0,0.8820588011536148
"frozenset({'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7231532135916287,1.0,0.7231532135916287,1.0,1.0,1.0,0.0,inf,0.0,0.7231532135916287,0.0,0.8615766067958144
"frozenset({'RACACOR_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.8600562052899368,1.0,0.8600562052899368,1.0,1.0,1.0,0.0,inf,0.0,0.8600562052899368,0.0,0.9300281026449684
"frozenset({'PESO_2.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_1.0'}),0.6576088084155779,1.0,0.6576088084155779,1.0,1.0,1.0,0.0,inf,0.0,0.657608808415578,0.0,0.8288044042077889
"frozenset({'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6968211044178095,1.0,0.6968211044178095,1.0,1.0,1.0,0.0,inf,0.0,0.6968211044178096,0.0,0.8484105522089047
"frozenset({'GESTACAO_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7053233648479483,1.0,0.7053233648479483,1.0,1.0,1.0,0.0,inf,0.0,0.7053233648479484,0.0,0.8526616824239741
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0'})",frozenset({'PARTO_1.0'}),0.8414448309806878,1.0,0.8414448309806878,1.0,1.0,1.0,0.0,inf,0.0,0.8414448309806878,0.0,0.920722415490344
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_1.0'}),0.6408624906920075,1.0,0.6408624906920075,1.0,1.0,1.0,0.0,inf,0.0,0.6408624906920075,0.0,0.8204312453460038
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6836781036823917,1.0,0.6836781036823917,1.0,1.0,1.0,0.0,inf,0.0,0.6836781036823918,0.0,0.8418390518411958
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_1.0'}),0.6657375964515512,1.0,0.6657375964515512,1.0,1.0,1.0,0.0,inf,0.0,0.6657375964515512,0.0,0.8328687982257756
"frozenset({'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6065237788951211,1.0,0.6065237788951211,1.0,1.0,1.0,0.0,inf,0.0,0.6065237788951212,0.0,0.8032618894475605
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6201071081940305,1.0,0.6201071081940305,1.0,1.0,1.0,0.0,inf,0.0,0.6201071081940305,0.0,0.8100535540970153
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_1.0'}),0.6137995744259015,1.0,0.6137995744259015,1.0,1.0,1.0,0.0,inf,0.0,0.6137995744259015,0.0,0.8068997872129507
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7947377278585047,1.0,0.7947377278585047,1.0,1.0,1.0,0.0,inf,0.0,0.7947377278585048,0.0,0.8973688639292523
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.8036249876085548,1.0,0.8036249876085548,1.0,1.0,1.0,0.0,inf,0.0,0.8036249876085548,0.0,0.9018124938042774
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0', 'RACACOR_4.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6111898784370411,1.0,0.6111898784370411,1.0,1.0,1.0,0.0,inf,0.0,0.6111898784370411,0.0,0.8055949392185205
frozenset({'CONSULTAS_4.0'}),frozenset({'PARTO_1.0'}),0.6808493961043601,1.0,0.6808493961043601,1.0,1.0,1.0,0.0,inf,0.0,0.6808493961043601,0.0,0.8404246980521801
frozenset({'APGAR5_3.0'}),frozenset({'PARTO_1.0'}),0.977494830173803,1.0,0.977494830173803,1.0,1.0,1.0,0.0,inf,0.0,0.977494830173803,0.0,0.9887474150869016
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.780727902306999,0.977494830173803,0.7701692383238006,0.9864758721290756,1.0091878152989062,1.0,0.007011750046271192,1.6640754983233343,0.04151995617183731,0.7794813164249799,0.39906572688104247,0.8871884791005868
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.780727902306999,0.977494830173803,0.7701692383238006,0.9864758721290756,1.0091878152989062,1.0,0.007011750046271192,1.6640754983233343,0.04151995617183731,0.7794813164249799,0.39906572688104247,0.8871884791005868
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.780727902306999,0.977494830173803,0.7701692383238006,0.9864758721290756,1.0091878152989062,1.0,0.007011750046271192,1.6640754983233343,0.04151995617183731,0.7794813164249799,0.39906572688104247,0.8871884791005868
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.8036249876085548,0.977494830173803,0.7927320427787268,0.986445238764609,1.0091564766528889,1.0,0.007192771992877933,1.6603147363036372,0.04620443406167463,0.8020455764700394,0.39770455677198746,0.8987142999049398
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.8036249876085548,0.977494830173803,0.7927320427787268,0.986445238764609,1.0091564766528889,1.0,0.007192771992877933,1.6603147363036372,0.04620443406167463,0.8020455764700394,0.39770455677198746,0.8987142999049398
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.8036249876085548,0.977494830173803,0.7927320427787268,0.986445238764609,1.0091564766528889,1.0,0.007192771992877933,1.6603147363036372,0.04620443406167463,0.8020455764700394,0.39770455677198746,0.8987142999049398
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PARTO_1.0', 'QTDFILMORT_0.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6368027074443192,0.977494830173803,0.6280560761883685,0.9862647706209453,1.0089718535345942,1.0,0.005584721820865668,1.6384997443519853,0.024482768239432046,0.6368177578722719,0.38968559290468935,0.814390389343444
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6368027074443192,0.977494830173803,0.6280560761883685,0.9862647706209453,1.0089718535345942,1.0,0.005584721820865668,1.6384997443519853,0.024482768239432046,0.6368177578722719,0.38968559290468935,0.814390389343444
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.6368027074443192,0.977494830173803,0.6280560761883685,0.9862647706209453,1.0089718535345942,1.0,0.005584721820865668,1.6384997443519853,0.024482768239432046,0.6368177578722719,0.38968559290468935,0.814390389343444
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.65557545871401,0.977494830173803,0.6465590973956064,0.9862466460594935,1.0089533116856837,1.0,0.005737475713842088,1.6363404827323325,0.025764311703842236,0.6553996578767795,0.3888802418857122,0.8238458380944276
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.65557545871401,0.977494830173803,0.6465590973956064,0.9862466460594935,1.0089533116856837,1.0,0.005737475713842088,1.6363404827323325,0.025764311703842236,0.6553996578767795,0.3888802418857122,0.8238458380944276
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.65557545871401,0.977494830173803,0.6465590973956064,0.9862466460594935,1.0089533116856837,1.0,0.005737475713842088,1.6363404827323325,0.025764311703842236,0.6553996578767795,0.3888802418857122,0.8238458380944276
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6197174981038207,0.977494830173803,0.6111898784370411,0.9862395047858549,1.008946005996264,1.0,0.0054192278723127485,1.6354912723680726,0.023316046724757577,0.6198539176626827,0.3885629248561671,0.805750499671851
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0', 'RACACOR_4.0', 'PARTO_1.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6197174981038207,0.977494830173803,0.6111898784370411,0.9862395047858549,1.008946005996264,1.0,0.0054192278723127485,1.6354912723680726,0.023316046724757577,0.6198539176626827,0.3885629248561671,0.805750499671851
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6197174981038207,0.977494830173803,0.6111898784370411,0.9862395047858549,1.008946005996264,1.0,0.0054192278723127485,1.6354912723680726,0.023316046724757577,0.6198539176626827,0.3885629248561671,0.805750499671851
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6350644470418451,0.977494830173803,0.6263178157858943,0.9862271753729989,1.0089333927194717,1.0,0.005545601975305847,1.634027182926326,0.024262623259405685,0.6350552479084804,0.38801507683052583,0.8134824512612214
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6350644470418451,0.977494830173803,0.6263178157858943,0.9862271753729989,1.0089333927194717,1.0,0.005545601975305847,1.634027182926326,0.024262623259405685,0.6350552479084804,0.38801507683052583,0.8134824512612214
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6350644470418451,0.977494830173803,0.6263178157858943,0.9862271753729989,1.0089333927194717,1.0,0.005545601975305847,1.634027182926326,0.024262623259405685,0.6350552479084804,0.38801507683052583,0.8134824512612214
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'ESTCIVMAE_1.0'})",frozenset({'APGAR5_3.0'}),0.6355900748558558,0.977494830173803,0.6266889827949106,0.9859955458508947,1.0086964303182864,1.0,0.0054029705135310024,1.6070008574832395,0.02365867075956277,0.6353320899533964,0.37772279626152616,0.8135564927518644
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'ESTCIVMAE_1.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.6355900748558558,0.977494830173803,0.6266889827949106,0.9859955458508947,1.0086964303182864,1.0,0.0054029705135310024,1.6070008574832395,0.02365867075956277,0.6353320899533964,0.37772279626152616,0.8135564927518644
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'ESTCIVMAE_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6355900748558558,0.977494830173803,0.6266889827949106,0.9859955458508947,1.0086964303182864,1.0,0.0054029705135310024,1.6070008574832395,0.02365867075956277,0.6353320899533964,0.37772279626152616,0.8135564927518644
"frozenset({'PESO_2.0', 'ESTCIVMAE_1.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.6576088084155779,0.977494830173803,0.6483480762713623,0.9859175667574646,1.0086166558877492,1.0,0.00553886576838003,1.598102361900144,0.02495111916522091,0.6570503385340006,0.37425785491550123,0.8245963819919562
"frozenset({'PESO_2.0', 'ESTCIVMAE_1.0'})",frozenset({'APGAR5_3.0'}),0.6576088084155779,0.977494830173803,0.6483480762713623,0.9859175667574646,1.0086166558877492,1.0,0.00553886576838003,1.598102361900144,0.02495111916522091,0.6570503385340006,0.37425785491550123,0.8245963819919562
"frozenset({'PESO_2.0', 'ESTCIVMAE_1.0'})","frozenset({'PARTO_1.0', 'APGAR5_3.0'})",0.6576088084155779,0.977494830173803,0.6483480762713623,0.9859175667574646,1.0086166558877492,1.0,0.00553886576838003,1.598102361900144,0.02495111916522091,0.6570503385340006,0.37425785491550123,0.8245963819919562
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'ESTCIVMAE_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6202938443911132,0.977494830173803,0.611459608499494,0.9857579823312755,1.0084533972993017,1.0,0.005125582418547325,1.5801953311445789,0.02207637739079821,0.6199346947552455,0.36716684305371755,0.805647708515669
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'ESTCIVMAE_1.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.6202938443911132,0.977494830173803,0.611459608499494,0.9857579823312755,1.0084533972993017,1.0,0.005125582418547325,1.5801953311445789,0.02207637739079821,0.6199346947552455,0.36716684305371755,0.805647708515669
