antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'CODOCUPMAE_1.0', 'GESTACAO_3.0'})",frozenset({'PARTO_2.0'}),0.6062569876621385,1.0,0.6062569876621385,1.0,1.0,1.0,0.0,inf,0.0,0.6062569876621386,0.0,0.8031284938310692
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0'})",frozenset({'PARTO_2.0'}),0.6927852697608612,1.0,0.6927852697608612,1.0,1.0,1.0,0.0,inf,0.0,0.6927852697608612,0.0,0.8463926348804306
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7368730892145126,1.0,0.7368730892145126,1.0,1.0,1.0,0.0,inf,0.0,0.7368730892145126,0.0,0.8684365446072563
"frozenset({'RACACOR_1.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6999534980360341,1.0,0.6999534980360341,1.0,1.0,1.0,0.0,inf,0.0,0.6999534980360342,0.0,0.849976749018017
"frozenset({'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.668866440423069,1.0,0.668866440423069,1.0,1.0,1.0,0.0,inf,0.0,0.668866440423069,0.0,0.8344332202115345
"frozenset({'RACACOR_1.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6837074927526194,1.0,0.6837074927526194,1.0,1.0,1.0,0.0,inf,0.0,0.6837074927526194,0.0,0.8418537463763097
"frozenset({'CONSULTAS_4.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6282761623017483,1.0,0.6282761623017483,1.0,1.0,1.0,0.0,inf,0.0,0.6282761623017483,0.0,0.8141380811508742
"frozenset({'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.731169178102522,1.0,0.731169178102522,1.0,1.0,1.0,0.0,inf,0.0,0.731169178102522,0.0,0.865584589051261
"frozenset({'RACACOR_1.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_2.0'}),0.6533575407386887,1.0,0.6533575407386887,1.0,1.0,1.0,0.0,inf,0.0,0.6533575407386887,0.0,0.8266787703693443
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_2.0'}),0.7035945028742171,1.0,0.7035945028742171,1.0,1.0,1.0,0.0,inf,0.0,0.7035945028742171,0.0,0.8517972514371086
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6887534505446666,1.0,0.6887534505446666,1.0,1.0,1.0,0.0,inf,0.0,0.6887534505446666,0.0,0.8443767252723333
"frozenset({'CODOCUPMAE_1.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6056633455689565,1.0,0.6056633455689565,1.0,1.0,1.0,0.0,inf,0.0,0.6056633455689566,0.0,0.8028316727844782
"frozenset({'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6727795312206271,1.0,0.6727795312206271,1.0,1.0,1.0,0.0,inf,0.0,0.6727795312206271,0.0,0.8363897656103135
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.7717198800842971,1.0,0.7717198800842971,1.0,1.0,1.0,0.0,inf,0.0,0.7717198800842973,0.0,0.8858599400421485
"frozenset({'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7247875256008153,1.0,0.7247875256008153,1.0,1.0,1.0,0.0,inf,0.0,0.7247875256008153,0.0,0.8623937628004077
"frozenset({'RACACOR_1.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.6429044928812419,1.0,0.6429044928812419,1.0,1.0,1.0,0.0,inf,0.0,0.642904492881242,0.0,0.8214522464406209
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6178874256710629,1.0,0.6178874256710629,1.0,1.0,1.0,0.0,inf,0.0,0.6178874256710629,0.0,0.8089437128355315
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7186680650235973,1.0,0.7186680650235973,1.0,1.0,1.0,0.0,inf,0.0,0.7186680650235973,0.0,0.8593340325117986
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6797647198504022,1.0,0.6797647198504022,1.0,1.0,1.0,0.0,inf,0.0,0.6797647198504022,0.0,0.8398823599252011
"frozenset({'RACACOR_1.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6376853894786833,1.0,0.6376853894786833,1.0,1.0,1.0,0.0,inf,0.0,0.6376853894786833,0.0,0.8188426947393417
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.6948778581393278,1.0,0.6948778581393278,1.0,1.0,1.0,0.0,inf,0.0,0.6948778581393278,0.0,0.8474389290696639
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6047827764640699,1.0,0.6047827764640699,1.0,1.0,1.0,0.0,inf,0.0,0.6047827764640699,0.0,0.8023913882320349
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.613336169623334,1.0,0.613336169623334,1.0,1.0,1.0,0.0,inf,0.0,0.6133361696233341,0.0,0.806668084811667
"frozenset({'CONSULTAS_4.0', 'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6225376220676554,1.0,0.6225376220676554,1.0,1.0,1.0,0.0,inf,0.0,0.6225376220676554,0.0,0.8112688110338278
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6364585291527738,1.0,0.6364585291527738,1.0,1.0,1.0,0.0,inf,0.0,0.6364585291527738,0.0,0.8182292645763869
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6195496235319726,1.0,0.6195496235319726,1.0,1.0,1.0,0.0,inf,0.0,0.6195496235319726,0.0,0.8097748117659863
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.656385115413917,1.0,0.656385115413917,1.0,1.0,1.0,0.0,inf,0.0,0.6563851154139171,0.0,0.8281925577069584
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6265100770745318,1.0,0.6265100770745318,1.0,1.0,1.0,0.0,inf,0.0,0.6265100770745318,0.0,0.8132550385372659
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6597441402578386,1.0,0.6597441402578386,1.0,1.0,1.0,0.0,inf,0.0,0.6597441402578386,0.0,0.8298720701289193
"frozenset({'RACACOR_1.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6749562188956278,1.0,0.6749562188956278,1.0,1.0,1.0,0.0,inf,0.0,0.674956218895628,0.0,0.8374781094478139
"frozenset({'RACACOR_1.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6862848888405181,1.0,0.6862848888405181,1.0,1.0,1.0,0.0,inf,0.0,0.6862848888405181,0.0,0.8431424444202591
"frozenset({'RACACOR_1.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6253227928881677,1.0,0.6253227928881677,1.0,1.0,1.0,0.0,inf,0.0,0.6253227928881677,0.0,0.8126613964440839
"frozenset({'RACACOR_1.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6028138635216828,1.0,0.6028138635216828,1.0,1.0,1.0,0.0,inf,0.0,0.6028138635216828,0.0,0.8014069317608414
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6442946047827764,1.0,0.6442946047827764,1.0,1.0,1.0,0.0,inf,0.0,0.6442946047827764,0.0,0.8221473023913882
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_2.0'}),0.6349447418151596,1.0,0.6349447418151596,1.0,1.0,1.0,0.0,inf,0.0,0.6349447418151597,0.0,0.8174723709075797
"frozenset({'CONSULTAS_4.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.630616101552374,1.0,0.630616101552374,1.0,1.0,1.0,0.0,inf,0.0,0.6306161015523741,0.0,0.815308050776187
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6642360320962492,1.0,0.6642360320962492,1.0,1.0,1.0,0.0,inf,0.0,0.6642360320962493,0.0,0.8321180160481245
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6592791206181793,1.0,0.6592791206181793,1.0,1.0,1.0,0.0,inf,0.0,0.6592791206181794,0.0,0.8296395603090896
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.6844742804563129,1.0,0.6844742804563129,1.0,1.0,1.0,0.0,inf,0.0,0.6844742804563129,0.0,0.8422371402281564
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7274193388805889,1.0,0.7274193388805889,1.0,1.0,1.0,0.0,inf,0.0,0.727419338880589,0.0,0.8637096694402944
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7149924310633119,1.0,0.7149924310633119,1.0,1.0,1.0,0.0,inf,0.0,0.714992431063312,0.0,0.8574962155316559
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6706028435456264,1.0,0.6706028435456264,1.0,1.0,1.0,0.0,inf,0.0,0.6706028435456264,0.0,0.8353014217728132
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.7622710767678167,1.0,0.7622710767678167,1.0,1.0,1.0,0.0,inf,0.0,0.7622710767678167,0.0,0.8811355383839083
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6058612262666838,1.0,0.6058612262666838,1.0,1.0,1.0,0.0,inf,0.0,0.6058612262666838,0.0,0.8029306131333419
"frozenset({'CONSULTAS_4.0', 'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.627623155999248,1.0,0.627623155999248,1.0,1.0,1.0,0.0,inf,0.0,0.627623155999248,0.0,0.813811577999624
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6265100770745318,0.9782380702674358,0.6195496235319726,0.9888901171788637,1.0108890128437915,1.0,0.006673614731480204,1.9587902125450443,0.028840723112293746,0.6288576449912127,0.4894808062673,0.8111111352647125
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'PARTO_2.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6265100770745318,0.9782380702674358,0.6195496235319726,0.9888901171788637,1.0108890128437915,1.0,0.006673614731480204,1.9587902125450443,0.028840723112293746,0.6288576449912127,0.4894808062673,0.8111111352647125
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6265100770745318,0.9782380702674358,0.6195496235319726,0.9888901171788637,1.0108890128437915,1.0,0.006673614731480204,1.9587902125450443,0.028840723112293746,0.6288576449912127,0.4894808062673,0.8111111352647125
"frozenset({'PARTO_2.0', 'GESTACAO_3.0', 'PESO_2.0', 'CONSULTAS_4.0'})",frozenset({'APGAR5_3.0'}),0.6349447418151596,0.9782380702674358,0.627623155999248,0.9884689401553577,1.0104584662965783,1.0,0.006496037039531055,1.8872445400303302,0.0283524717126688,0.6368190419780847,0.4701269608739052,0.8150271150764904
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6349447418151596,0.9782380702674358,0.627623155999248,0.9884689401553577,1.0104584662965783,1.0,0.006496037039531055,1.8872445400303302,0.0283524717126688,0.6368190419780847,0.4701269608739052,0.8150271150764904
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'CONSULTAS_4.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6349447418151596,0.9782380702674358,0.627623155999248,0.9884689401553577,1.0104584662965783,1.0,0.006496037039531055,1.8872445400303302,0.0283524717126688,0.6368190419780847,0.4701269608739052,0.8150271150764904
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6642360320962492,0.9782380702674358,0.656385115413917,0.9881805317643555,1.0101636419590596,1.0,0.006604141173983669,1.8411936390620143,0.02996563848374137,0.6656449104500075,0.45687407408737063,0.8295838105335687
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6642360320962492,0.9782380702674358,0.656385115413917,0.9881805317643555,1.0101636419590596,1.0,0.006604141173983669,1.8411936390620143,0.02996563848374137,0.6656449104500075,0.45687407408737063,0.8295838105335687
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6642360320962492,0.9782380702674358,0.656385115413917,0.9881805317643555,1.0101636419590596,1.0,0.006604141173983669,1.8411936390620143,0.02996563848374137,0.6656449104500075,0.45687407408737063,0.8295838105335687
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0'})",frozenset({'APGAR5_3.0'}),0.6927852697608612,0.9782380702674358,0.6844742804563129,0.9880035132568319,1.0099826854895622,1.0,0.00676535505574305,1.8140252390940546,0.032172990058634464,0.6938066321337056,0.44873975375369546,0.8438523202387587
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.6927852697608612,0.9782380702674358,0.6844742804563129,0.9880035132568319,1.0099826854895622,1.0,0.00676535505574305,1.8140252390940546,0.032172990058634464,0.6938066321337056,0.44873975375369546,0.8438523202387587
"frozenset({'GESTACAO_3.0', 'RACACOR_1.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6927852697608612,0.9782380702674358,0.6844742804563129,0.9880035132568319,1.0099826854895622,1.0,0.00676535505574305,1.8140252390940546,0.032172990058634464,0.6938066321337056,0.44873975375369546,0.8438523202387587
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6442946047827764,0.9782380702674358,0.6364585291527738,0.9878377444544261,1.0098132289866473,1.0,0.006185018286350319,1.7893004838632713,0.027319982995434536,0.6454469289158017,0.44112237770097507,0.8192274798643986
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'PARTO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6442946047827764,0.9782380702674358,0.6364585291527738,0.9878377444544261,1.0098132289866473,1.0,0.006185018286350319,1.7893004838632713,0.027319982995434536,0.6454469289158017,0.44112237770097507,0.8192274798643986
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6442946047827764,0.9782380702674358,0.6364585291527738,0.9878377444544261,1.0098132289866473,1.0,0.006185018286350319,1.7893004838632713,0.027319982995434536,0.6454469289158017,0.44112237770097507,0.8192274798643986
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.613336169623334,0.9782380702674358,0.6058612262666838,0.9878126487123028,1.0097875749634744,1.0,0.005872435269132836,1.7856160226161892,0.025067529225474092,0.6146426169612654,0.4399691829966594,0.8035759460368177
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.613336169623334,0.9782380702674358,0.6058612262666838,0.9878126487123028,1.0097875749634744,1.0,0.005872435269132836,1.7856160226161892,0.025067529225474092,0.6146426169612654,0.4399691829966594,0.8035759460368177
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.613336169623334,0.9782380702674358,0.6058612262666838,0.9878126487123028,1.0097875749634744,1.0,0.005872435269132836,1.7856160226161892,0.025067529225474092,0.6146426169612654,0.4399691829966594,0.8035759460368177
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.7717198800842971,0.9782380702674358,0.7622710767678167,0.9877561747982333,1.0097298447280787,1.0,0.007345310487136825,1.7773799751260817,0.042211678793573876,0.7717740279384732,0.43737410458387593,0.8834923847446612
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.7717198800842971,0.9782380702674358,0.7622710767678167,0.9877561747982333,1.0097298447280787,1.0,0.007345310487136825,1.7773799751260817,0.042211678793573876,0.7717740279384732,0.43737410458387593,0.8834923847446612
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.7717198800842971,0.9782380702674358,0.7622710767678167,0.9877561747982333,1.0097298447280787,1.0,0.007345310487136825,1.7773799751260817,0.042211678793573876,0.7717740279384732,0.43737410458387593,0.8834923847446612
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.7035945028742171,0.9782380702674358,0.6948778581393278,0.9876112665757316,1.0095817128705014,1.0,0.00659492939687778,1.7565903621700811,0.03201956468980222,0.7040625548231875,0.43071530987759377,0.8489737049768762
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})",frozenset({'APGAR5_3.0'}),0.7035945028742171,0.9782380702674358,0.6948778581393278,0.9876112665757316,1.0095817128705014,1.0,0.00659492939687778,1.7565903621700811,0.03201956468980222,0.7040625548231875,0.43071530987759377,0.8489737049768762
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.7035945028742171,0.9782380702674358,0.6948778581393278,0.9876112665757316,1.0095817128705014,1.0,0.00659492939687778,1.7565903621700811,0.03201956468980222,0.7040625548231875,0.43071530987759377,0.8489737049768762
"frozenset({'RACACOR_1.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6837074927526194,0.9782380702674358,0.6749562188956278,0.9872002662691924,1.0091615694319753,1.0,0.006127520557918542,1.7001861281055872,0.028702535971916642,0.6838536027908095,0.4118291030204802,0.8385857963439134
"frozenset({'RACACOR_1.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6837074927526194,0.9782380702674358,0.6749562188956278,0.9872002662691924,1.0091615694319753,1.0,0.006127520557918542,1.7001861281055872,0.028702535971916642,0.6838536027908095,0.4118291030204802,0.8385857963439134
"frozenset({'RACACOR_1.0', 'PARTO_2.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6837074927526194,0.9782380702674358,0.6749562188956278,0.9872002662691924,1.0091615694319753,1.0,0.006127520557918542,1.7001861281055872,0.028702535971916642,0.6838536027908095,0.4118291030204802,0.8385857963439134
"frozenset({'PARTO_2.0', 'PESO_2.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.630616101552374,0.9782380702674358,0.6225376220676554,0.9871895445345719,1.0091506091811464,1.0,0.0056449438054877454,1.6987631541512005,0.024547996913270656,0.6311742637027525,0.41133641993803577,0.8117880837877949
"frozenset({'CONSULTAS_4.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.630616101552374,0.9782380702674358,0.6225376220676554,0.9871895445345719,1.0091506091811464,1.0,0.0056449438054877454,1.6987631541512005,0.024547996913270656,0.6311742637027525,0.41133641993803577,0.8117880837877949
"frozenset({'PESO_2.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.630616101552374,0.9782380702674358,0.6225376220676554,0.9871895445345719,1.0091506091811464,1.0,0.0056449438054877454,1.6987631541512005,0.024547996913270656,0.6311742637027525,0.41133641993803577,0.8117880837877949
"frozenset({'GESTACAO_3.0', 'PARTO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.7368730892145126,0.9782380702674358,0.7274193388805889,0.9871704497391794,1.0091310896020451,1.0,0.00658203005538005,1.6962348087151369,0.034388224336050995,0.7364841175233152,0.4104589795810879,0.8653859965783227
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.7368730892145126,0.9782380702674358,0.7274193388805889,0.9871704497391794,1.0091310896020451,1.0,0.00658203005538005,1.6962348087151369,0.034388224336050995,0.7364841175233152,0.4104589795810879,0.8653859965783227
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.7368730892145126,0.9782380702674358,0.7274193388805889,0.9871704497391794,1.0091310896020451,1.0,0.00658203005538005,1.6962348087151369,0.034388224336050995,0.7364841175233152,0.4104589795810879,0.8653859965783227
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6887534505446666,0.9782380702674358,0.6797647198504022,0.986949276715556,1.0089049963530234,1.0,0.005999873499549779,1.667488403382487,0.028358217408514644,0.6885598316295851,0.4002956794353065,0.8409180371127276
"frozenset({'CONSULTAS_4.0', 'PARTO_2.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6887534505446666,0.9782380702674358,0.6797647198504022,0.986949276715556,1.0089049963530234,1.0,0.005999873499549779,1.667488403382487,0.028358217408514644,0.6885598316295851,0.4002956794353065,0.8409180371127276
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6887534505446666,0.9782380702674358,0.6797647198504022,0.986949276715556,1.0089049963530234,1.0,0.005999873499549779,1.667488403382487,0.028358217408514644,0.6885598316295851,0.4002956794353065,0.8409180371127276
"frozenset({'GESTACAO_3.0', 'PARTO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.6795223159956862,0.9782380702674358,0.6706028435456264,0.9868739079790332,1.008827950960073,1.0,0.00586824444234757,1.6579138480671178,0.027305178003142187,0.6793270724544717,0.3968323497835235,0.8361975068283023
