antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6207412092809292,1.0,0.6207412092809292,1.0,1.0,1.0,0.0,inf,0.0,0.6207412092809292,0.0,0.8103706046404646
"frozenset({'CODOCUPMAE_1.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6240368304534085,1.0,0.6240368304534085,1.0,1.0,1.0,0.0,inf,0.0,0.6240368304534085,0.0,0.8120184152267043
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6400189758776343,1.0,0.6400189758776343,1.0,1.0,1.0,0.0,inf,0.0,0.6400189758776345,0.0,0.8200094879388171
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6121014346913545,1.0,0.6121014346913545,1.0,1.0,1.0,0.0,inf,0.0,0.6121014346913545,0.0,0.8060507173456772
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_2.0'}),0.6243135620022426,1.0,0.6243135620022426,1.0,1.0,1.0,0.0,inf,0.0,0.6243135620022426,0.0,0.8121567810011213
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6127699031080187,1.0,0.6127699031080187,1.0,1.0,1.0,0.0,inf,0.0,0.6127699031080187,0.0,0.8063849515540094
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.7023806101032173,1.0,0.7023806101032173,1.0,1.0,1.0,0.0,inf,0.0,0.7023806101032173,0.0,0.8511903050516086
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6382903021764756,1.0,0.6382903021764756,1.0,1.0,1.0,0.0,inf,0.0,0.6382903021764756,0.0,0.8191451510882378
frozenset({'GESTACAO_3.0'}),frozenset({'PARTO_2.0'}),0.8454903539288692,1.0,0.8454903539288692,1.0,1.0,1.0,0.0,inf,0.0,0.8454903539288692,0.0,0.9227451769644346
frozenset({'APGAR5_3.0'}),frozenset({'PARTO_2.0'}),0.9788498030533912,1.0,0.9788498030533912,1.0,1.0,1.0,0.0,inf,0.0,0.9788498030533912,0.0,0.9894249015266956
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6901612949598919,1.0,0.6901612949598919,1.0,1.0,1.0,0.0,inf,0.0,0.6901612949598919,0.0,0.8450806474799459
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.752990138293896,1.0,0.752990138293896,1.0,1.0,1.0,0.0,inf,0.0,0.7529901382938962,0.0,0.876495069146948
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6808566458698715,1.0,0.6808566458698715,1.0,1.0,1.0,0.0,inf,0.0,0.6808566458698715,0.0,0.8404283229349357
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.8203077829849631,1.0,0.8203077829849631,1.0,1.0,1.0,0.0,inf,0.0,0.8203077829849631,0.0,0.9101538914924816
"frozenset({'RACACOR_4.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.8241856185848595,1.0,0.8241856185848595,1.0,1.0,1.0,0.0,inf,0.0,0.8241856185848595,0.0,0.9120928092924298
"frozenset({'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6817802823380581,1.0,0.6817802823380581,1.0,1.0,1.0,0.0,inf,0.0,0.6817802823380581,0.0,0.840890141169029
"frozenset({'GESTACAO_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.665762197751646,1.0,0.665762197751646,1.0,1.0,1.0,0.0,inf,0.0,0.665762197751646,0.0,0.8328810988758231
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0'})",frozenset({'PARTO_2.0'}),0.8317615939737213,1.0,0.8317615939737213,1.0,1.0,1.0,0.0,inf,0.0,0.8317615939737213,0.0,0.9158807969868606
"frozenset({'CODOCUPMAE_1.0', 'GESTACAO_3.0'})",frozenset({'PARTO_2.0'}),0.6561376901181679,1.0,0.6561376901181679,1.0,1.0,1.0,0.0,inf,0.0,0.6561376901181679,0.0,0.828068845059084
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6566444323049941,1.0,0.6566444323049941,1.0,1.0,1.0,0.0,inf,0.0,0.6566444323049943,0.0,0.828322216152497
"frozenset({'CODOCUPMAE_1.0', 'GESTACAO_3.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.6472175900635404,1.0,0.6472175900635404,1.0,1.0,1.0,0.0,inf,0.0,0.6472175900635404,0.0,0.8236087950317702
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.672281561772232,1.0,0.672281561772232,1.0,1.0,1.0,0.0,inf,0.0,0.672281561772232,0.0,0.836140780886116
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.8123256950633967,1.0,0.8123256950633967,1.0,1.0,1.0,0.0,inf,0.0,0.8123256950633968,0.0,0.9061628475316983
"frozenset({'CODOCUPMAE_1.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.6372157212271068,1.0,0.6372157212271068,1.0,1.0,1.0,0.0,inf,0.0,0.6372157212271068,0.0,0.8186078606135534
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6510307351715017,1.0,0.6510307351715017,1.0,1.0,1.0,0.0,inf,0.0,0.6510307351715017,0.0,0.8255153675857508
"frozenset({'RACACOR_4.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7830855927086627,1.0,0.7830855927086627,1.0,1.0,1.0,0.0,inf,0.0,0.7830855927086627,0.0,0.8915427963543314
"frozenset({'CODOCUPMAE_1.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.757956930508036,1.0,0.757956930508036,1.0,1.0,1.0,0.0,inf,0.0,0.757956930508036,0.0,0.878978465254018
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.7669345332221615,1.0,0.7669345332221615,1.0,1.0,1.0,0.0,inf,0.0,0.7669345332221615,0.0,0.8834672666110808
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_2.0'}),0.6333378856272103,1.0,0.6333378856272103,1.0,1.0,1.0,0.0,inf,0.0,0.6333378856272103,0.0,0.8166689428136051
"frozenset({'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.6603317903453034,1.0,0.6603317903453034,1.0,1.0,1.0,0.0,inf,0.0,0.6603317903453034,0.0,0.8301658951726517
frozenset({'CONSULTAS_4.0'}),frozenset({'PARTO_2.0'}),0.7248677438831546,1.0,0.7248677438831546,1.0,1.0,1.0,0.0,inf,0.0,0.7248677438831546,0.0,0.8624338719415773
frozenset({'PESO_2.0'}),frozenset({'PARTO_2.0'}),0.8381659526753112,1.0,0.8381659526753112,1.0,1.0,1.0,0.0,inf,0.0,0.8381659526753114,0.0,0.9190829763376556
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.6250503148270607,1.0,0.6250503148270607,1.0,1.0,1.0,0.0,inf,0.0,0.6250503148270607,0.0,0.8125251574135304
"frozenset({'RACACOR_4.0', 'APGAR5_3.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6112209252177914,1.0,0.6112209252177914,1.0,1.0,1.0,0.0,inf,0.0,0.6112209252177914,0.0,0.8056104626088957
"frozenset({'RACACOR_4.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_2.0'}),0.7695329346482275,1.0,0.7695329346482275,1.0,1.0,1.0,0.0,inf,0.0,0.7695329346482275,0.0,0.8847664673241138
"frozenset({'CODOCUPMAE_1.0', 'RACACOR_4.0'})",frozenset({'PARTO_2.0'}),0.7626721485868722,1.0,0.7626721485868722,1.0,1.0,1.0,0.0,inf,0.0,0.7626721485868722,0.0,0.8813360742934361
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_2.0'}),0.7433728184928553,1.0,0.7433728184928553,1.0,1.0,1.0,0.0,inf,0.0,0.7433728184928554,0.0,0.8716864092464276
"frozenset({'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6332911647163681,1.0,0.6332911647163681,1.0,1.0,1.0,0.0,inf,0.0,0.6332911647163681,0.0,0.8166455823581841
"frozenset({'CODOCUPMAE_1.0', 'PESO_2.0'})",frozenset({'PARTO_2.0'}),0.6463945832494753,1.0,0.6463945832494753,1.0,1.0,1.0,0.0,inf,0.0,0.6463945832494753,0.0,0.8231972916247376
"frozenset({'CODOCUPMAE_1.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.6369102383485237,1.0,0.6369102383485237,1.0,1.0,1.0,0.0,inf,0.0,0.6369102383485237,0.0,0.8184551191742618
"frozenset({'RACACOR_4.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_2.0'}),0.7993983784250022,1.0,0.7993983784250022,1.0,1.0,1.0,0.0,inf,0.0,0.7993983784250023,0.0,0.899699189212501
"frozenset({'RACACOR_4.0', 'ESTCIVMAE_1.0'})",frozenset({'PARTO_2.0'}),0.6878180615853483,1.0,0.6878180615853483,1.0,1.0,1.0,0.0,inf,0.0,0.6878180615853483,0.0,0.8439090307926742
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.615375492366522,0.9788498030533912,0.6077276386532877,0.9875720534728751,1.0089107137706683,1.0,0.005367459146433995,1.7018255510230118,0.02296269230028468,0.6160456991303904,0.4123957068344203,0.8042154903566796
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.615375492366522,0.9788498030533912,0.6077276386532877,0.9875720534728751,1.0089107137706683,1.0,0.005367459146433995,1.7018255510230118,0.02296269230028468,0.6160456991303904,0.4123957068344203,0.8042154903566796
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.615375492366522,0.9788498030533912,0.6077276386532877,0.9875720534728751,1.0089107137706683,1.0,0.005367459146433995,1.7018255510230118,0.02296269230028468,0.6160456991303904,0.4123957068344203,0.8042154903566796
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.7409469250452834,0.9788498030533912,0.7315021132227365,0.9872530521373448,1.0085848197116052,1.0,0.0062263615691450225,1.6592361696695004,0.03285715829477106,0.7401660417977315,0.39731304182020827,0.8672804364750051
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.7409469250452834,0.9788498030533912,0.7315021132227365,0.9872530521373448,1.0085848197116052,1.0,0.0062263615691450225,1.6592361696695004,0.03285715829477106,0.7401660417977315,0.39731304182020827,0.8672804364750051
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.7409469250452834,0.9788498030533912,0.7315021132227365,0.9872530521373448,1.0085848197116052,1.0,0.0062263615691450225,1.6592361696695004,0.03285715829477106,0.7401660417977315,0.39731304182020827,0.8672804364750051
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.752990138293896,0.9788498030533912,0.7433728184928553,0.9872278276806766,1.0085590502252249,1.0,0.0063085699227293235,1.6559592540581436,0.03435658203286089,0.752046073465945,0.39612040722054614,0.8733314231936646
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.752990138293896,0.9788498030533912,0.7433728184928553,0.9872278276806766,1.0085590502252249,1.0,0.0063085699227293235,1.6559592540581436,0.03435658203286089,0.752046073465945,0.39612040722054614,0.8733314231936646
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.752990138293896,0.9788498030533912,0.7433728184928553,0.9872278276806766,1.0085590502252249,1.0,0.0063085699227293235,1.6559592540581436,0.03435658203286089,0.752046073465945,0.39612040722054614,0.8733314231936646
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'CONSULTAS_4.0'})",frozenset({'APGAR5_3.0'}),0.6243135620022426,0.9788498030533912,0.616180529599494,0.9869728404158559,1.0082985534012736,1.0,0.0050713223900376025,1.6235463156797079,0.021907243288245115,0.624307239664125,0.3840643840324668,0.8082336509257567
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'CONSULTAS_4.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.6243135620022426,0.9788498030533912,0.616180529599494,0.9869728404158559,1.0082985534012736,1.0,0.0050713223900376025,1.6235463156797079,0.021907243288245115,0.624307239664125,0.3840643840324668,0.8082336509257567
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'CONSULTAS_4.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6243135620022426,0.9788498030533912,0.616180529599494,0.9869728404158559,1.0082985534012736,1.0,0.0050713223900376025,1.6235463156797079,0.021907243288245115,0.624307239664125,0.3840643840324668,0.8082336509257567
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'PARTO_2.0'})",frozenset({'APGAR5_3.0'}),0.6333378856272103,0.9788498030533912,0.6250503148270607,0.9869144559511988,1.0082389074122005,1.0,0.0051076502146147895,1.6163024531292876,0.02228641078597772,0.6331948636358672,0.38130391495482663,0.8127351768893651
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})",frozenset({'APGAR5_3.0'}),0.6333378856272103,0.9788498030533912,0.6250503148270607,0.9869144559511988,1.0082389074122005,1.0,0.0051076502146147895,1.6163024531292876,0.02228641078597772,0.6331948636358672,0.38130391495482663,0.8127351768893651
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6333378856272103,0.9788498030533912,0.6250503148270607,0.9869144559511988,1.0082389074122005,1.0,0.0051076502146147895,1.6163024531292876,0.02228641078597772,0.6331948636358672,0.38130391495482663,0.8127351768893651
"frozenset({'PARTO_2.0', 'RACACOR_4.0', 'PESO_2.0', 'CONSULTAS_4.0'})",frozenset({'APGAR5_3.0'}),0.6121014346913545,0.9788498030533912,0.6040079353670107,0.9867775194344629,1.008099012081672,1.0,0.004852566570680228,1.5995634738714912,0.02071145856687194,0.6119986162445605,0.37482943544612357,0.8019181855202957
"frozenset({'RACACOR_4.0', 'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6121014346913545,0.9788498030533912,0.6040079353670107,0.9867775194344629,1.008099012081672,1.0,0.004852566570680228,1.5995634738714912,0.02071145856687194,0.6119986162445605,0.37482943544612357,0.8019181855202957
"frozenset({'RACACOR_4.0', 'PESO_2.0', 'CONSULTAS_4.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6121014346913545,0.9788498030533912,0.6040079353670107,0.9867775194344629,1.008099012081672,1.0,0.004852566570680228,1.5995634738714912,0.02071145856687194,0.6119986162445605,0.37482943544612357,0.8019181855202957
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6210143469135447,0.9788498030533912,0.6127699031080187,0.9867242297275399,1.0080445709337484,1.0,0.004890131938365072,1.5931427339085427,0.02105718830781318,0.6207815566324543,0.3723098510158934,0.8063671853028531
"frozenset({'CONSULTAS_4.0', 'PARTO_2.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6210143469135447,0.9788498030533912,0.6127699031080187,0.9867242297275399,1.0080445709337484,1.0,0.004890131938365072,1.5931427339085427,0.02105718830781318,0.6207815566324543,0.3723098510158934,0.8063671853028531
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})","frozenset({'PARTO_2.0', 'APGAR5_3.0'})",0.6210143469135447,0.9788498030533912,0.6127699031080187,0.9867242297275399,1.0080445709337484,1.0,0.004890131938365072,1.5931427339085427,0.02105718830781318,0.6207815566324543,0.3723098510158934,0.8063671853028531
"frozenset({'GESTACAO_3.0', 'RACACOR_4.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6799366033179034,0.9788498030533912,0.6707972743739398,0.986558557225238,1.007875318713658,1.0,0.005241464127418216,1.5735064532150487,0.024413234270640675,0.6789520781649001,0.3644767087184411,0.8359249389996759
