antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'ESTCIVMAE_5.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_1.0'}),0.6646215301448339,1.0,0.6646215301448339,1.0,1.0,1.0,0.0,inf,0.0,0.6646215301448339,0.0,0.832310765072417
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.7974657050937055,1.0,0.7974657050937055,1.0,1.0,1.0,0.0,inf,0.0,0.7974657050937055,0.0,0.8987328525468528
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6189468144905697,1.0,0.6189468144905697,1.0,1.0,1.0,0.0,inf,0.0,0.6189468144905697,0.0,0.8094734072452848
"frozenset({'RACACOR_4.0', 'ESTCIVMAE_5.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6309425567794482,1.0,0.6309425567794482,1.0,1.0,1.0,0.0,inf,0.0,0.6309425567794482,0.0,0.8154712783897241
"frozenset({'ESTCIVMAE_5.0', 'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6045411598674847,1.0,0.6045411598674847,1.0,1.0,1.0,0.0,inf,0.0,0.6045411598674847,0.0,0.8022705799337424
"frozenset({'ESTCIVMAE_5.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7466960879289106,1.0,0.7466960879289106,1.0,1.0,1.0,0.0,inf,0.0,0.7466960879289106,0.0,0.8733480439644553
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.638566969251193,1.0,0.638566969251193,1.0,1.0,1.0,0.0,inf,0.0,0.638566969251193,0.0,0.8192834846255965
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6694772344013491,1.0,0.6694772344013491,1.0,1.0,1.0,0.0,inf,0.0,0.6694772344013491,0.0,0.8347386172006745
"frozenset({'ESTCIVMAE_5.0', 'QTDFILMORT_0.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.681927451472857,1.0,0.681927451472857,1.0,1.0,1.0,0.0,inf,0.0,0.681927451472857,0.0,0.8409637257364285
"frozenset({'ESTCIVMAE_5.0', 'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6035305514692691,1.0,0.6035305514692691,1.0,1.0,1.0,0.0,inf,0.0,0.6035305514692693,0.0,0.8017652757346345
"frozenset({'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.7746761867173765,1.0,0.7746761867173765,1.0,1.0,1.0,0.0,inf,0.0,0.7746761867173765,0.0,0.8873380933586883
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6289034001889658,1.0,0.6289034001889658,1.0,1.0,1.0,0.0,inf,0.0,0.628903400188966,0.0,0.8144517000944829
"frozenset({'ESTCIVMAE_5.0', 'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.7460980947938718,1.0,0.7460980947938718,1.0,1.0,1.0,0.0,inf,0.0,0.7460980947938718,0.0,0.8730490473969359
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.630523961584921,1.0,0.630523961584921,1.0,1.0,1.0,0.0,inf,0.0,0.630523961584921,0.0,0.8152619807924605
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.8473084328991903,1.0,0.8473084328991903,1.0,1.0,1.0,0.0,inf,0.0,0.8473084328991904,0.0,0.9236542164495951
"frozenset({'ESTCIVMAE_5.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.9281571047564374,1.0,0.9281571047564374,1.0,1.0,1.0,0.0,inf,0.0,0.9281571047564374,0.0,0.9640785523782187
"frozenset({'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.874313802877543,1.0,0.874313802877543,1.0,1.0,1.0,0.0,inf,0.0,0.874313802877543,0.0,0.9371569014387715
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6411502995945606,1.0,0.6411502995945606,1.0,1.0,1.0,0.0,inf,0.0,0.6411502995945606,0.0,0.8205751497972803
"frozenset({'ESTCIVMAE_5.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7641694473347446,1.0,0.7641694473347446,1.0,1.0,1.0,0.0,inf,0.0,0.7641694473347446,0.0,0.8820847236673723
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6186896774425029,1.0,0.6186896774425029,1.0,1.0,1.0,0.0,inf,0.0,0.618689677442503,0.0,0.8093448387212514
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7023309772403813,1.0,0.7023309772403813,1.0,1.0,1.0,0.0,inf,0.0,0.7023309772403813,0.0,0.8511654886201907
"frozenset({'ESTCIVMAE_5.0', 'CONSULTAS_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6522909117003337,1.0,0.6522909117003337,1.0,1.0,1.0,0.0,inf,0.0,0.6522909117003337,0.0,0.8261454558501669
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'QTDFILMORT_0.0', 'ESTCIVMAE_5.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6019458696614163,1.0,0.6019458696614163,1.0,1.0,1.0,0.0,inf,0.0,0.6019458696614163,0.0,0.8009729348307082
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.6789434657290134,1.0,0.6789434657290134,1.0,1.0,1.0,0.0,inf,0.0,0.6789434657290134,0.0,0.8394717328645067
"frozenset({'GESTACAO_3.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6771375264611962,1.0,0.6771375264611962,1.0,1.0,1.0,0.0,inf,0.0,0.6771375264611963,0.0,0.838568763230598
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.8047193618217263,1.0,0.8047193618217263,1.0,1.0,1.0,0.0,inf,0.0,0.8047193618217263,0.0,0.9023596809108632
frozenset({'MESPRENAT_1.0'}),frozenset({'PARTO_1.0'}),0.7934113116381424,1.0,0.7934113116381424,1.0,1.0,1.0,0.0,inf,0.0,0.7934113116381425,0.0,0.8967056558190711
frozenset({'PESO_2.0'}),frozenset({'PARTO_1.0'}),0.888043725258034,1.0,0.888043725258034,1.0,1.0,1.0,0.0,inf,0.0,0.888043725258034,0.0,0.944021862629017
frozenset({'GESTACAO_3.0'}),frozenset({'PARTO_1.0'}),0.8610503151423822,1.0,0.8610503151423822,1.0,1.0,1.0,0.0,inf,0.0,0.8610503151423823,0.0,0.930525157571191
frozenset({'CONSULTAS_4.0'}),frozenset({'PARTO_1.0'}),0.7026060540824991,1.0,0.7026060540824991,1.0,1.0,1.0,0.0,inf,0.0,0.7026060540824991,0.0,0.8513030270412496
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.7855716216377836,1.0,0.7855716216377836,1.0,1.0,1.0,0.0,inf,0.0,0.7855716216377837,0.0,0.8927858108188917
"frozenset({'ESTCIVMAE_5.0', 'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.6113224020188248,1.0,0.6113224020188248,1.0,1.0,1.0,0.0,inf,0.0,0.6113224020188248,0.0,0.8056612010094124
frozenset({'ESTCIVMAE_5.0'}),frozenset({'PARTO_1.0'}),0.9502589310274718,1.0,0.9502589310274718,1.0,1.0,1.0,0.0,inf,0.0,0.9502589310274718,0.0,0.9751294655137359
frozenset({'APGAR5_3.0'}),frozenset({'PARTO_1.0'}),0.9766364082140337,1.0,0.9766364082140337,1.0,1.0,1.0,0.0,inf,0.0,0.9766364082140337,0.0,0.9883182041070169
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.8444679655077559,1.0,0.8444679655077559,1.0,1.0,1.0,0.0,inf,0.0,0.844467965507756,0.0,0.9222339827538779
"frozenset({'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.7061222537165274,1.0,0.7061222537165274,1.0,1.0,1.0,0.0,inf,0.0,0.7061222537165274,0.0,0.8530611268582637
"frozenset({'GESTACAO_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.690107997560188,1.0,0.690107997560188,1.0,1.0,1.0,0.0,inf,0.0,0.690107997560188,0.0,0.845053998780094
"frozenset({'RACACOR_4.0', 'ESTCIVMAE_5.0'})",frozenset({'PARTO_1.0'}),0.6458026861851626,1.0,0.6458026861851626,1.0,1.0,1.0,0.0,inf,0.0,0.6458026861851626,0.0,0.8229013430925813
"frozenset({'PESO_2.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6951132001004628,1.0,0.6951132001004628,1.0,1.0,1.0,0.0,inf,0.0,0.6951132001004628,0.0,0.8475566000502315
"frozenset({'GESTACAO_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6882362790475165,1.0,0.6882362790475165,1.0,1.0,1.0,0.0,inf,0.0,0.6882362790475165,0.0,0.8441181395237582
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6517347780847476,1.0,0.6517347780847476,1.0,1.0,1.0,0.0,inf,0.0,0.6517347780847476,0.0,0.8258673890423738
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0'})",frozenset({'PARTO_1.0'}),0.8178034516163755,1.0,0.8178034516163755,1.0,1.0,1.0,0.0,inf,0.0,0.8178034516163755,0.0,0.9089017258081877
"frozenset({'APGAR5_3.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.7818281846124406,1.0,0.7818281846124406,1.0,1.0,1.0,0.0,inf,0.0,0.7818281846124406,0.0,0.8909140923062203
"frozenset({'RACACOR_4.0', 'APGAR5_3.0'})",frozenset({'PARTO_1.0'}),0.6623491562316864,1.0,0.6623491562316864,1.0,1.0,1.0,0.0,inf,0.0,0.6623491562316864,0.0,0.8311745781158433
"frozenset({'GESTACAO_3.0', 'CONSULTAS_4.0'})",frozenset({'PARTO_1.0'}),0.6288675206008635,1.0,0.6288675206008635,1.0,1.0,1.0,0.0,inf,0.0,0.6288675206008636,0.0,0.8144337603004317
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.6587851171468552,1.0,0.6587851171468552,1.0,1.0,1.0,0.0,inf,0.0,0.6587851171468552,0.0,0.8293925585734276
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.6386566682214488,1.0,0.6386566682214488,1.0,1.0,1.0,0.0,inf,0.0,0.6386566682214488,0.0,0.8193283341107245
"frozenset({'ESTCIVMAE_5.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.7516056115675792,1.0,0.7516056115675792,1.0,1.0,1.0,0.0,inf,0.0,0.7516056115675792,0.0,0.8758028057837897
"frozenset({'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'PARTO_1.0'}),0.713543348522359,1.0,0.713543348522359,1.0,1.0,1.0,0.0,inf,0.0,0.713543348522359,0.0,0.8567716742611795
"frozenset({'ESTCIVMAE_5.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.7339229545644816,1.0,0.7339229545644816,1.0,1.0,1.0,0.0,inf,0.0,0.7339229545644816,0.0,0.8669614772822408
"frozenset({'QTDFILMORT_0.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.633543826916867,1.0,0.633543826916867,1.0,1.0,1.0,0.0,inf,0.0,0.633543826916867,0.0,0.8167719134584335
"frozenset({'RACACOR_4.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.602017628837621,1.0,0.602017628837621,1.0,1.0,1.0,0.0,inf,0.0,0.602017628837621,0.0,0.8010088144188106
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'MESPRENAT_1.0'})",frozenset({'PARTO_1.0'}),0.6153050362981833,1.0,0.6153050362981833,1.0,1.0,1.0,0.0,inf,0.0,0.6153050362981833,0.0,0.8076525181490917
"frozenset({'CONSULTAS_4.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.628676162797651,1.0,0.628676162797651,1.0,1.0,1.0,0.0,inf,0.0,0.6286761627976512,0.0,0.8143380813988255
"frozenset({'ESTCIVMAE_5.0', 'APGAR5_3.0', 'PESO_2.0'})",frozenset({'PARTO_1.0'}),0.8313360362623037,1.0,0.8313360362623037,1.0,1.0,1.0,0.0,inf,0.0,0.8313360362623037,0.0,0.9156680181311518
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.7974657050937055,0.9766364082140337,0.7855716216377836,0.9850851473863389,1.0086508541983965,1.0,0.006737579741195154,1.566464811363045,0.042346698754414394,0.794686282575556,0.3616198763316878,0.8947248060115157
"frozenset({'GESTACAO_3.0', 'PESO_2.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.7974657050937055,0.9766364082140337,0.7855716216377836,0.9850851473863389,1.0086508541983965,1.0,0.006737579741195154,1.566464811363045,0.042346698754414394,0.794686282575556,0.3616198763316878,0.8947248060115157
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.7974657050937055,0.9766364082140337,0.7855716216377836,0.9850851473863389,1.0086508541983965,1.0,0.006737579741195154,1.566464811363045,0.042346698754414394,0.794686282575556,0.3616198763316878,0.8947248060115157
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.7574659442909596,0.9766364082140337,0.7460980947938718,0.9849922632393343,1.0085557480296898,1.0,0.006329275617097618,1.5567698286926726,0.03497722476724287,0.7551567606827261,0.3576442826877181,0.8744694476453592
"frozenset({'ESTCIVMAE_5.0', 'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.7574659442909596,0.9766364082140337,0.7460980947938718,0.9849922632393343,1.0085557480296898,1.0,0.006329275617097618,1.5567698286926726,0.03497722476724287,0.7551567606827261,0.3576442826877181,0.8744694476453592
"frozenset({'ESTCIVMAE_5.0', 'GESTACAO_3.0', 'PESO_2.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.7574659442909596,0.9766364082140337,0.7460980947938718,0.9849922632393343,1.0085557480296898,1.0,0.006329275617097618,1.5567698286926726,0.03497722476724287,0.7551567606827261,0.3576442826877181,0.8744694476453592
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.638566969251193,0.9766364082140337,0.6289034001889658,0.9848667884066113,1.0084272715243419,1.0,0.005255648935359347,1.5438620970695516,0.023121423340159226,0.6376390699366417,0.3522737543086728,0.8144075674470801
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.638566969251193,0.9766364082140337,0.6289034001889658,0.9848667884066113,1.0084272715243419,1.0,0.005255648935359347,1.5438620970695516,0.023121423340159226,0.6376390699366417,0.3522737543086728,0.8144075674470801
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.638566969251193,0.9766364082140337,0.6289034001889658,0.9848667884066113,1.0084272715243419,1.0,0.005255648935359347,1.5438620970695516,0.023121423340159226,0.6376390699366417,0.3522737543086728,0.8144075674470801
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.640277229617404,0.9766364082140337,0.630523961584921,0.9847671171465663,1.0083252158778322,1.0,0.005205907790147402,1.5337603532281978,0.02295233882399632,0.6392240072749317,0.3480076611086994,0.8151873964610978
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.640277229617404,0.9766364082140337,0.630523961584921,0.9847671171465663,1.0083252158778322,1.0,0.005205907790147402,1.5337603532281978,0.02295233882399632,0.6392240072749317,0.3480076611086994,0.8151873964610978
"frozenset({'GESTACAO_3.0', 'PESO_2.0', 'PARTO_1.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.640277229617404,0.9766364082140337,0.630523961584921,0.9847671171465663,1.0083252158778322,1.0,0.005205907790147402,1.5337603532281978,0.02295233882399632,0.6392240072749317,0.3480076611086994,0.8151873964610978
"frozenset({'ESTCIVMAE_5.0', 'GESTACAO_3.0', 'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.6113224020188248,0.9766364082140337,0.6019458696614163,0.9846618865488267,1.0082174679003306,1.0,0.004906154692975617,1.5232376432956314,0.020969800010104764,0.6104847562269918,0.3435036191487299,0.8005039053914971
"frozenset({'GESTACAO_3.0', 'PARTO_1.0', 'QTDFILMORT_0.0', 'ESTCIVMAE_5.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6113224020188248,0.9766364082140337,0.6019458696614163,0.9846618865488267,1.0082174679003306,1.0,0.004906154692975617,1.5232376432956314,0.020969800010104764,0.6104847562269918,0.3435036191487299,0.8005039053914971
"frozenset({'GESTACAO_3.0', 'ESTCIVMAE_5.0', 'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6113224020188248,0.9766364082140337,0.6019458696614163,0.9846618865488267,1.0082174679003306,1.0,0.004906154692975617,1.5232376432956314,0.020969800010104764,0.6104847562269918,0.3435036191487299,0.8005039053914971
"frozenset({'PESO_2.0', 'PARTO_1.0'})",frozenset({'APGAR5_3.0'}),0.888043725258034,0.9766364082140337,0.874313802877543,0.984539136992943,1.0080917818672774,1.0,0.007017968704526534,1.511144091717401,0.07169611997397636,0.8828185852730732,0.33824973708264355,0.9398843591821848
frozenset({'PESO_2.0'}),"frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.888043725258034,0.9766364082140337,0.874313802877543,0.984539136992943,1.0080917818672774,1.0,0.007017968704526534,1.511144091717401,0.07169611997397636,0.8828185852730732,0.33824973708264355,0.9398843591821848
frozenset({'PESO_2.0'}),frozenset({'APGAR5_3.0'}),0.888043725258034,0.9766364082140337,0.874313802877543,0.984539136992943,1.0080917818672774,1.0,0.007017968704526534,1.511144091717401,0.07169611997397636,0.8828185852730732,0.33824973708264355,0.9398843591821848
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.8444679655077559,0.9766364082140337,0.8313360362623037,0.984449464299624,1.0079999639782813,1.0,0.006597875576996426,1.50243002788652,0.0510278960228486,0.8399299157176087,0.33441159891705047,0.9178365715561272
"frozenset({'ESTCIVMAE_5.0', 'PARTO_1.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.8444679655077559,0.9766364082140337,0.8313360362623037,0.984449464299624,1.0079999639782813,1.0,0.006597875576996426,1.50243002788652,0.0510278960228486,0.8399299157176087,0.33441159891705047,0.9178365715561272
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.8444679655077559,0.9766364082140337,0.8313360362623037,0.984449464299624,1.0079999639782813,1.0,0.006597875576996426,1.50243002788652,0.0510278960228486,0.8399299157176087,0.33441159891705047,0.9178365715561272
"frozenset({'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.7061222537165274,0.9766364082140337,0.6951132001004628,0.9844091394115952,1.0079586744178168,1.0,0.005488498470754943,1.4985440767357154,0.02686775077475992,0.7038084281908451,0.33268562765380644,0.8480755951223138
"frozenset({'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.7061222537165274,0.9766364082140337,0.6951132001004628,0.9844091394115952,1.0079586744178168,1.0,0.005488498470754943,1.4985440767357154,0.02686775077475992,0.7038084281908451,0.33268562765380644,0.8480755951223138
"frozenset({'PESO_2.0', 'PARTO_1.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.7061222537165274,0.9766364082140337,0.6951132001004628,0.9844091394115952,1.0079586744178168,1.0,0.005488498470754943,1.4985440767357154,0.02686775077475992,0.7038084281908451,0.33268562765380644,0.8480755951223138
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6386566682214488,0.9766364082140337,0.628676162797651,0.9843726591760299,1.007921321483543,1.0,0.00494080826391341,1.4950458973883674,0.021749584380967645,0.6372039178606927,0.331124213813865,0.8140441660920347
"frozenset({'CONSULTAS_4.0', 'PARTO_1.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.6386566682214488,0.9766364082140337,0.628676162797651,0.9843726591760299,1.007921321483543,1.0,0.00494080826391341,1.4950458973883674,0.021749584380967645,0.6372039178606927,0.331124213813865,0.8140441660920347
"frozenset({'CONSULTAS_4.0', 'PESO_2.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6386566682214488,0.9766364082140337,0.628676162797651,0.9843726591760299,1.007921321483543,1.0,0.00494080826391341,1.4950458973883674,0.021749584380967645,0.6372039178606927,0.331124213813865,0.8140441660920347
"frozenset({'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.713543348522359,0.9766364082140337,0.7023309772403813,0.9842863488179143,1.0078329463652393,1.0,0.005458564234490093,1.4868340600943135,0.027131742733182702,0.7109701320871218,0.3274299891027735,0.8517094220592611
"frozenset({'PESO_2.0', 'PARTO_1.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.713543348522359,0.9766364082140337,0.7023309772403813,0.9842863488179143,1.0078329463652393,1.0,0.005458564234490093,1.4868340600943135,0.027131742733182702,0.7109701320871218,0.3274299891027735,0.8517094220592611
"frozenset({'PESO_2.0', 'QTDFILMORT_0.0'})",frozenset({'APGAR5_3.0'}),0.713543348522359,0.9766364082140337,0.7023309772403813,0.9842863488179143,1.0078329463652393,1.0,0.005458564234490093,1.4868340600943135,0.027131742733182702,0.7109701320871218,0.3274299891027735,0.8517094220592611
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0', 'MESPRENAT_1.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.6694772344013491,0.9766364082140337,0.6589346154306148,0.9842524608321274,1.0077982476938587,1.0,0.0050987738438165175,1.4836344610357608,0.023411112319073165,0.6674925188694103,0.32597952779967376,0.8294752222663688
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6694772344013491,0.9766364082140337,0.6589346154306148,0.9842524608321274,1.0077982476938587,1.0,0.0050987738438165175,1.4836344610357608,0.023411112319073165,0.6674925188694103,0.32597952779967376,0.8294752222663688
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0', 'PARTO_1.0', 'MESPRENAT_1.0'})",frozenset({'APGAR5_3.0'}),0.6694772344013491,0.9766364082140337,0.6589346154306148,0.9842524608321274,1.0077982476938587,1.0,0.0050987738438165175,1.4836344610357608,0.023411112319073165,0.6674925188694103,0.32597952779967376,0.8294752222663688
"frozenset({'ESTCIVMAE_5.0', 'PESO_2.0', 'QTDFILMORT_0.0'})","frozenset({'APGAR5_3.0', 'PARTO_1.0'})",0.681927451472857,0.9766364082140337,0.6711336753854066,0.9841716650882179,1.0077155191131608,1.0,0.005138498516405687,1.4760612481465172,0.024071381500174592,0.6796770911557375,0.3225213376100111,0.8356802704233514
"frozenset({'ESTCIVMAE_5.0', 'QTDFILMORT_0.0', 'PESO_2.0'})",frozenset({'APGAR5_3.0'}),0.681927451472857,0.9766364082140337,0.6711336753854066,0.9841716650882179,1.0077155191131608,1.0,0.005138498516405687,1.4760612481465172,0.024071381500174592,0.6796770911557375,0.3225213376100111,0.8356802704233514
