antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"GESTACAO_3.0, RACACOR_4.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.6900583243958176,0.982684589701708,0.6829184178512823,0.9896531839525496,1.0070913844827432,1.0,0.00480873647213,1.6735013185586505,0.0227186319288663,0.6899388936535163,0.4024504259959127,0.8423024886210878
"GESTACAO_3.0, CODOCUPMAE_2.0, PESO_2.0, QTDFILMORT_0.0","PARTO_2.0, APGAR5_3.0",0.6091924401881237,0.982684589701708,0.6028862806923132,0.9896483293622896,1.0070864443520942,1.0,0.0042422575566646,1.67271650193481,0.0180052300491456,0.6095974923744271,0.4021700635802225,0.8015788889387615
"GESTACAO_3.0, PESO_2.0, QTDFILMORT_0.0","PARTO_2.0, APGAR5_3.0",0.6091924401881237,0.982684589701708,0.6028862806923132,0.9896483293622896,1.0070864443520942,1.0,0.0042422575566646,1.67271650193481,0.0180052300491456,0.6095974923744271,0.4021700635802225,0.8015788889387615
"GESTACAO_3.0, CODOCUPMAE_2.0, PESO_2.0, MESPRENAT_1.0","PARTO_2.0, APGAR5_3.0",0.7022613493817008,0.982684589701708,0.6949812217426071,0.989633307250209,1.0070711575426357,1.0,0.0048798157620826,1.6702926107886369,0.0235827876002654,0.7020262536319821,0.4013025061951,0.8484302286347458
"GESTACAO_3.0, PESO_2.0, PARTO_2.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.7022613493817008,0.982684589701708,0.6949812217426071,0.989633307250209,1.0070711575426357,1.0,0.0048798157620826,1.6702926107886369,0.0235827876002654,0.7020262536319821,0.4013025061951,0.8484302286347458
"GESTACAO_3.0, CODOCUPMAE_2.0, RACACOR_4.0, PESO_2.0, PARTO_2.0",APGAR5_3.0,0.7637009273541038,0.982684589701708,0.7555718936290357,0.989355736736851,1.0067886960933905,1.0,0.0050947611772542,1.6267363809234938,0.0285355349901849,0.7625772150930407,0.3852722471035518,0.8791205987965011
"GESTACAO_3.0, RACACOR_4.0, PESO_2.0","PARTO_2.0, APGAR5_3.0",0.7637009273541038,0.982684589701708,0.7555718936290357,0.989355736736851,1.0067886960933905,1.0,0.0050947611772542,1.6267363809234938,0.0285355349901849,0.7625772150930407,0.3852722471035518,0.8791205987965011
"GESTACAO_3.0, CODOCUPMAE_2.0, PARTO_2.0, PESO_2.0",APGAR5_3.0,0.7773516403973184,0.982684589701708,0.76906343678113,0.989337896538107,1.0067705415411252,1.0,0.0051719589833414,1.6240144695817569,0.0302046221960521,0.7760691736109251,0.3842419395083736,0.8859763142543986
"GESTACAO_3.0, PESO_2.0, PARTO_2.0","CODOCUPMAE_2.0, APGAR5_3.0",0.7773516403973184,0.982684589701708,0.76906343678113,0.989337896538107,1.0067705415411252,1.0,0.0051719589833414,1.6240144695817569,0.0302046221960521,0.7760691736109251,0.3842419395083736,0.8859763142543986
"GESTACAO_3.0, CODOCUPMAE_2.0, PESO_2.0",APGAR5_3.0,0.7773516403973184,0.982684589701708,0.76906343678113,0.989337896538107,1.0067705415411252,1.0,0.0051719589833414,1.6240144695817569,0.0302046221960521,0.7760691736109251,0.3842419395083736,0.8859763142543986
"GESTACAO_3.0, CODOCUPMAE_2.0, QTDFILMORT_0.0, MESPRENAT_1.0",APGAR5_3.0,0.6112730180506236,0.982684589701708,0.6045803031049498,0.989051185398274,1.0064787784028428,1.0,0.003891728166148,1.5814872137447904,0.0165593702664555,0.6110715298047237,0.3676837907325799,0.8021422529382423
"GESTACAO_3.0, PARTO_2.0, QTDFILMORT_0.0, MESPRENAT_1.0",APGAR5_3.0,0.6112730180506236,0.982684589701708,0.6045803031049498,0.989051185398274,1.0064787784028428,1.0,0.003891728166148,1.5814872137447904,0.0165593702664555,0.6110715298047237,0.3676837907325799,0.8021422529382423
"GESTACAO_3.0, CODOCUPMAE_2.0, MESPRENAT_1.0, RACACOR_4.0, CONSULTAS_4.0","PARTO_2.0, APGAR5_3.0",0.6741830226362324,0.982684589701708,0.6667892022177672,0.9890329181094571,1.006460189234957,1.0,0.0042799352346237,1.578853014056859,0.0197003947468222,0.6734711063306935,0.3666288178210444,0.8337856453254575
"GESTACAO_3.0, CODOCUPMAE_2.0, CONSULTAS_4.0, MESPRENAT_1.0","PARTO_2.0, APGAR5_3.0",0.6861359235074981,0.982684589701708,0.6785943024758497,0.9890085611709472,1.0064354031146034,1.0,0.0043391040042815,1.575354288696349,0.0203726835739555,0.6852922040644495,0.365222155311153,0.8397800229688133
"GESTACAO_3.0, CONSULTAS_4.0, PARTO_2.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.6861359235074981,0.982684589701708,0.6785943024758497,0.9890085611709472,1.0064354031146034,1.0,0.0043391040042815,1.575354288696349,0.0203726835739555,0.6852922040644495,0.365222155311153,0.8397800229688133
"GESTACAO_3.0, CONSULTAS_4.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.6861359235074981,0.982684589701708,0.6785943024758497,0.9890085611709472,1.0064354031146034,1.0,0.0043391040042815,1.575354288696349,0.0203726835739555,0.6852922040644495,0.365222155311153,0.8397800229688133
"CODOCUPMAE_2.0, PESO_2.0, MESPRENAT_1.0, RACACOR_4.0, CONSULTAS_4.0, PARTO_2.0",APGAR5_3.0,0.6594711769855497,0.982684589701708,0.6521531517533321,0.9889031916972196,1.0063281769762964,1.0,0.0041009887771847,1.5603955503091371,0.0184665219239406,0.6587388173685358,0.3591368548815168,0.8262738095007502
"RACACOR_4.0, PESO_2.0, CONSULTAS_4.0, MESPRENAT_1.0","PARTO_2.0, CODOCUPMAE_2.0, APGAR5_3.0",0.6594711769855497,0.982684589701708,0.6521531517533321,0.9889031916972196,1.0063281769762964,1.0,0.0041009887771847,1.5603955503091371,0.0184665219239406,0.6587388173685358,0.3591368548815168,0.8262738095007502
"CODOCUPMAE_2.0, CONSULTAS_4.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.671253538687758,0.982684589701708,0.6637952923609821,0.9888890770820276,1.0063138136542906,1.0,0.0041647841097831,1.5584133222887953,0.0190852230092422,0.6704035702803252,0.3583217072789587,0.8321903927639216
"CONSULTAS_4.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.671253538687758,0.982684589701708,0.6637952923609821,0.9888890770820276,1.0063138136542906,1.0,0.0041647841097831,1.5584133222887953,0.0190852230092422,0.6704035702803252,0.3583217072789587,0.8321903927639216
"GESTACAO_3.0, CODOCUPMAE_2.0, RACACOR_4.0, CONSULTAS_4.0, PARTO_2.0",APGAR5_3.0,0.7210206579780118,0.982684589701708,0.712982578476441,0.988851804157578,1.0062758839616504,1.0,0.0044466890248628,1.553202916690969,0.022355572429809,0.7196590939519013,0.3561691204324699,0.8571987520595064
"GESTACAO_3.0, RACACOR_4.0, CONSULTAS_4.0","PARTO_2.0, CODOCUPMAE_2.0, APGAR5_3.0",0.7210206579780118,0.982684589701708,0.712982578476441,0.988851804157578,1.0062758839616504,1.0,0.0044466890248628,1.553202916690969,0.022355572429809,0.7196590939519013,0.3561691204324699,0.8571987520595064
"PARTO_2.0, GESTACAO_3.0, CODOCUPMAE_2.0, CONSULTAS_4.0",APGAR5_3.0,0.7338944703621872,0.982684589701708,0.7256858516915591,0.9888149877099128,1.006238418789151,1.0,0.0044990651993407,1.5480904132432436,0.023298058515941,0.7323552584274821,0.3540428960444217,0.8636438995626309
"GESTACAO_3.0, CONSULTAS_4.0",APGAR5_3.0,0.7338944703621872,0.982684589701708,0.7256858516915591,0.9888149877099128,1.006238418789151,1.0,0.0044990651993407,1.5480904132432436,0.023298058515941,0.7323552584274821,0.3540428960444217,0.8636438995626309
"RACACOR_4.0, CODOCUPMAE_2.0, CONSULTAS_4.0, PESO_2.0",APGAR5_3.0,0.7054409574447926,0.982684589701708,0.6975468887970925,0.9888097386969228,1.00623307728584,1.0,0.0043209309716764,1.5473642508714776,0.0210296266665021,0.7041812206608693,0.3537397549175646,0.8493238820750331
"RACACOR_4.0, PESO_2.0, CONSULTAS_4.0","PARTO_2.0, CODOCUPMAE_2.0, APGAR5_3.0",0.7054409574447926,0.982684589701708,0.6975468887970925,0.9888097386969228,1.00623307728584,1.0,0.0043209309716764,1.5473642508714776,0.0210296266665021,0.7041812206608693,0.3537397549175646,0.8493238820750331
"PARTO_2.0, CODOCUPMAE_2.0, CONSULTAS_4.0, PESO_2.0",APGAR5_3.0,0.7181404409005984,0.982684589701708,0.710087202361778,0.9887859837990448,1.0062089038143855,1.0,0.0043816578471698,1.5440864350469954,0.0218924319147418,0.7167256383283924,0.3523678614730112,0.8556926448112078
"CODOCUPMAE_2.0, CONSULTAS_4.0, PESO_2.0","PARTO_2.0, APGAR5_3.0",0.7181404409005984,0.982684589701708,0.710087202361778,0.9887859837990448,1.0062089038143855,1.0,0.0043816578471698,1.5440864350469954,0.0218924319147418,0.7167256383283924,0.3523678614730112,0.8556926448112078
"PARTO_2.0, PESO_2.0, CONSULTAS_4.0","CODOCUPMAE_2.0, APGAR5_3.0",0.7181404409005984,0.982684589701708,0.710087202361778,0.9887859837990448,1.0062089038143855,1.0,0.0043816578471698,1.5440864350469954,0.0218924319147418,0.7167256383283924,0.3523678614730112,0.8556926448112078
"PESO_2.0, CONSULTAS_4.0","PARTO_2.0, CODOCUPMAE_2.0, APGAR5_3.0",0.7181404409005984,0.982684589701708,0.710087202361778,0.9887859837990448,1.0062089038143855,1.0,0.0043816578471698,1.5440864350469954,0.0218924319147418,0.7167256383283924,0.3523678614730112,0.8556926448112078
"GESTACAO_3.0, RACACOR_4.0, CODOCUPMAE_2.0, MESPRENAT_1.0",APGAR5_3.0,0.7667820016750736,0.982684589701708,0.7581299811648963,0.9887164533188356,1.0061381481711833,1.0,0.0046251244581722,1.534571601249861,0.0261587922343544,0.7647553548969162,0.3483523354755614,0.8801025382675938
"GESTACAO_3.0, RACACOR_4.0, PARTO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.7667820016750736,0.982684589701708,0.7581299811648963,0.9887164533188356,1.0061381481711833,1.0,0.0046251244581722,1.534571601249861,0.0261587922343544,0.7647553548969162,0.3483523354755614,0.8801025382675938
"GESTACAO_3.0, RACACOR_4.0, MESPRENAT_1.0","PARTO_2.0, CODOCUPMAE_2.0, APGAR5_3.0",0.7667820016750736,0.982684589701708,0.7581299811648963,0.9887164533188356,1.0061381481711833,1.0,0.0046251244581722,1.534571601249861,0.0261587922343544,0.7647553548969162,0.3483523354755614,0.8801025382675938
"GESTACAO_3.0, CODOCUPMAE_2.0, MESPRENAT_1.0",APGAR5_3.0,0.78029249362373,0.982684589701708,0.7714813032224324,0.9887078365186138,1.006129379538489,1.0,0.0046998942784746,1.533400603598631,0.0277279516710478,0.7780984233158147,0.3478546978179285,0.8868915194933987
"GESTACAO_3.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.78029249362373,0.982684589701708,0.7714813032224324,0.9887078365186138,1.006129379538489,1.0,0.0046998942784746,1.533400603598631,0.0277279516710478,0.7780984233158147,0.3478546978179285,0.8868915194933987
"GESTACAO_3.0, CODOCUPMAE_2.0, QTDFILMORT_0.0",APGAR5_3.0,0.6766349969113462,0.982684589701708,0.668956944544452,0.988652593492884,1.0060731631020974,1.0,0.0040381602268092,1.525935489085852,0.0186677667050095,0.6754666585031723,0.3446643012418081,0.8346984525505299
"GESTACAO_3.0, RACACOR_4.0, CODOCUPMAE_2.0, QTDFILMORT_0.0","PARTO_2.0, APGAR5_3.0",0.6650762310085686,0.982684589701708,0.6575270304582956,0.9886491199079168,1.0060696283107675,1.0,0.0039668672692819,1.525468523834435,0.0180130845879917,0.6640119100469974,0.3444636946776269,0.8288810582185169
"GESTACAO_3.0, RACACOR_4.0, PARTO_2.0, QTDFILMORT_0.0",APGAR5_3.0,0.6650762310085686,0.982684589701708,0.6575270304582956,0.9886491199079168,1.0060696283107675,1.0,0.0039668672692819,1.525468523834435,0.0180130845879917,0.6640119100469974,0.3444636946776269,0.8288810582185169
"CODOCUPMAE_2.0, PESO_2.0, QTDFILMORT_0.0",APGAR5_3.0,0.6648905328022617,0.982684589701708,0.6572541677878038,0.9885148537425048,1.0059329963061356,1.0,0.0038764873644631,1.507635158498029,0.0176002293299418,0.6636779365899392,0.3367095518014829,0.8286750898099334
"CODOCUPMAE_2.0, RACACOR_4.0, QTDFILMORT_0.0, PESO_2.0, PARTO_2.0",APGAR5_3.0,0.6534303006416062,0.982684589701708,0.645918997684457,0.9885048138267022,1.0059227794818284,1.0,0.0038031107997964,1.506318387301458,0.0169890983536152,0.6523143576671948,0.3361297263379478,0.8229026190228768
"RACACOR_4.0, CODOCUPMAE_2.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.753680803732155,0.982684589701708,0.7449833061102289,0.9884599719418924,1.0058771474598351,1.0,0.0043527947286426,1.5004651818092385,0.0237204753090284,0.7514593168829679,0.3335400167072087,0.8732851344476142
"RACACOR_4.0, PESO_2.0, PARTO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.753680803732155,0.982684589701708,0.7449833061102289,0.9884599719418924,1.0058771474598351,1.0,0.0043527947286426,1.5004651818092385,0.0237204753090284,0.7514593168829679,0.3335400167072087,0.8732851344476142
"CODOCUPMAE_2.0, PARTO_2.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.7671079209759388,0.982684589701708,0.7582550432222049,0.9884594103232944,1.0058765759452273,1.0,0.0044299106410342,1.5003921622170593,0.0250856258476221,0.7647265666804263,0.3335075820961722,0.8800376496275168
"PESO_2.0, PARTO_2.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.7671079209759388,0.982684589701708,0.7582550432222049,0.9884594103232944,1.0058765759452273,1.0,0.0044299106410342,1.5003921622170593,0.0250856258476221,0.7647265666804263,0.3335075820961722,0.8800376496275168
"GESTACAO_3.0, RACACOR_4.0, CODOCUPMAE_2.0","PARTO_2.0, APGAR5_3.0",0.849046307069038,0.982684589701708,0.8391436659857733,0.9883367479478836,1.0057517521953725,1.0,0.0047989440858852,1.4846125438187692,0.0378848547924699,0.8454104989061255,0.3264235815846152,0.9211332794887894
"GESTACAO_3.0, RACACOR_4.0, PARTO_2.0","CODOCUPMAE_2.0, APGAR5_3.0",0.849046307069038,0.982684589701708,0.8391436659857733,0.9883367479478836,1.0057517521953725,1.0,0.0047989440858852,1.4846125438187692,0.0378848547924699,0.8454104989061255,0.3264235815846152,0.9211332794887894
"GESTACAO_3.0, RACACOR_4.0",APGAR5_3.0,0.849046307069038,0.982684589701708,0.8391436659857733,0.9883367479478836,1.0057517521953725,1.0,0.0047989440858852,1.4846125438187692,0.0378848547924699,0.8454104989061255,0.3264235815846152,0.9211332794887894
"GESTACAO_3.0, CODOCUPMAE_2.0, PARTO_2.0",APGAR5_3.0,0.8641901852813327,0.982684589701708,0.8541018459917611,0.988326251025071,1.0057410703113554,1.0,0.0048754683443316,1.483277594496782,0.0420315614136113,0.8603194356433377,0.3258173630410289,0.9287389064612436
"GESTACAO_3.0, CODOCUPMAE_2.0","PARTO_2.0, APGAR5_3.0",0.8641901852813327,0.982684589701708,0.8541018459917611,0.988326251025071,1.0057410703113554,1.0,0.0048754683443316,1.483277594496782,0.0420315614136113,0.8603194356433377,0.3258173630410289,0.9287389064612436
"GESTACAO_3.0, PARTO_2.0",APGAR5_3.0,0.8641901852813327,0.982684589701708,0.8541018459917611,0.988326251025071,1.0057410703113554,1.0,0.0048754683443316,1.483277594496782,0.0420315614136113,0.8603194356433377,0.3258173630410289,0.9287389064612436
GESTACAO_3.0,"PARTO_2.0, APGAR5_3.0",0.8641901852813327,0.982684589701708,0.8541018459917611,0.988326251025071,1.0057410703113554,1.0,0.0048754683443316,1.483277594496782,0.0420315614136113,0.8603194356433377,0.3258173630410289,0.9287389064612436
"CODOCUPMAE_2.0, PARTO_2.0, PESO_2.0",APGAR5_3.0,0.8505660005533049,0.982684589701708,0.8404511329485465,0.9881080743902548,1.0055190492914852,1.0,0.0046130316805992,1.456064464791322,0.0367303063140296,0.8465467288114242,0.3132172206789509,0.9216841953131374
"PESO_2.0, PARTO_2.0","CODOCUPMAE_2.0, APGAR5_3.0",0.8505660005533049,0.982684589701708,0.8404511329485465,0.9881080743902548,1.0055190492914852,1.0,0.0046130316805992,1.456064464791322,0.0367303063140296,0.8465467288114242,0.3132172206789509,0.9216841953131374
"CODOCUPMAE_2.0, PESO_2.0",APGAR5_3.0,0.8505660005533049,0.982684589701708,0.8404511329485465,0.9881080743902548,1.0055190492914852,1.0,0.0046130316805992,1.456064464791322,0.0367303063140296,0.8465467288114242,0.3132172206789509,0.9216841953131374
"RACACOR_4.0, CODOCUPMAE_2.0, PARTO_2.0, PESO_2.0",APGAR5_3.0,0.835490338008633,0.982684589701708,0.8255535890915568,0.9881066860201398,1.0055176364575715,1.0,0.0045301090858019,1.4558944906031632,0.0333558475407824,0.8316903505623814,0.3131370394940436,0.914103477988859
"RACACOR_4.0, CODOCUPMAE_2.0, PESO_2.0","PARTO_2.0, APGAR5_3.0",0.835490338008633,0.982684589701708,0.8255535890915568,0.9881066860201398,1.0055176364575715,1.0,0.0045301090858019,1.4558944906031632,0.0333558475407824,0.8316903505623814,0.3131370394940436,0.914103477988859
"RACACOR_4.0, PESO_2.0","PARTO_2.0, APGAR5_3.0",0.835490338008633,0.982684589701708,0.8255535890915568,0.9881066860201398,1.0055176364575715,1.0,0.0045301090858019,1.4558944906031632,0.0333558475407824,0.8316903505623814,0.3131370394940436,0.914103477988859
"PARTO_2.0, CODOCUPMAE_2.0, CONSULTAS_4.0, QTDFILMORT_0.0",APGAR5_3.0,0.6482307508650126,0.982684589701708,0.6393058676843434,0.986231934895468,1.0036098512492566,1.0,0.0022994982385283,1.2576502338438376,0.0102250753951017,0.6447153694750722,0.2048663665861728,0.8184013511731485
"CONSULTAS_4.0, QTDFILMORT_0.0",APGAR5_3.0,0.6482307508650126,0.982684589701708,0.6393058676843434,0.986231934895468,1.0036098512492566,1.0,0.0022994982385283,1.2576502338438376,0.0102250753951017,0.6447153694750722,0.2048663665861728,0.8184013511731485
"RACACOR_4.0, CODOCUPMAE_2.0, CONSULTAS_4.0, QTDFILMORT_0.0","PARTO_2.0, APGAR5_3.0",0.6370471711341613,0.982684589701708,0.6282700885666751,0.9862222407300546,1.003599986267639,1.0,0.0022536505800679,1.2567653389084503,0.0098830276811181,0.6336806617332273,0.2043065089075907,0.8127813864660686
"RACACOR_4.0, CONSULTAS_4.0, QTDFILMORT_0.0","CODOCUPMAE_2.0, APGAR5_3.0",0.6370471711341613,0.982684589701708,0.6282700885666751,0.9862222407300546,1.003599986267639,1.0,0.0022536505800679,1.2567653389084503,0.0098830276811181,0.6336806617332273,0.2043065089075907,0.8127813864660686
"CODOCUPMAE_2.0, CONSULTAS_4.0, MESPRENAT_1.0","PARTO_2.0, APGAR5_3.0",0.7758774240248002,0.982684589701708,0.7647620599615719,0.9856738142919944,1.0030418962723266,1.0,0.0023192718749429,1.2086546029216965,0.0135313061966603,0.7695332013896039,0.172633771813149,0.881955688480359
"CONSULTAS_4.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.7758774240248002,0.982684589701708,0.7647620599615719,0.9856738142919944,1.0030418962723266,1.0,0.0023192718749429,1.2086546029216965,0.0135313061966603,0.7695332013896039,0.172633771813149,0.881955688480359
"CODOCUPMAE_2.0, MESPRENAT_1.0, RACACOR_4.0, CONSULTAS_4.0, PARTO_2.0",APGAR5_3.0,0.7623100856864581,0.982684589701708,0.751384209588849,0.9856674123788216,1.0030353815541355,1.0,0.002273835810578,1.2081147351721877,0.0127316966884207,0.7562160780828658,0.1722640483666694,0.875145700018952
"RACACOR_4.0, CONSULTAS_4.0, PARTO_2.0, MESPRENAT_1.0","CODOCUPMAE_2.0, APGAR5_3.0",0.7623100856864581,0.982684589701708,0.751384209588849,0.9856674123788216,1.0030353815541355,1.0,0.002273835810578,1.2081147351721877,0.0127316966884207,0.7562160780828658,0.1722640483666694,0.875145700018952
