antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"PESO_2.0, QTDFILMORT_0.0",PARTO_1.0,0.7231532135916287,1.0,0.7231532135916287,1.0,1.0,1.0,0.0,inf,0.0,0.7231532135916287,0.0,0.8615766067958144
"PESO_2.0, ESTCIVMAE_1.0",PARTO_1.0,0.6576088084155779,1.0,0.6576088084155779,1.0,1.0,1.0,0.0,inf,0.0,0.657608808415578,0.0,0.8288044042077889
"GESTACAO_3.0, QTDFILMORT_0.0",PARTO_1.0,0.7053233648479483,1.0,0.7053233648479483,1.0,1.0,1.0,0.0,inf,0.0,0.7053233648479484,0.0,0.8526616824239741
"GESTACAO_3.0, ESTCIVMAE_1.0",PARTO_1.0,0.6408624906920075,1.0,0.6408624906920075,1.0,1.0,1.0,0.0,inf,0.0,0.6408624906920075,0.0,0.8204312453460038
"CONSULTAS_4.0, MESPRENAT_1.0",PARTO_1.0,0.6065237788951211,1.0,0.6065237788951211,1.0,1.0,1.0,0.0,inf,0.0,0.6065237788951212,0.0,0.8032618894475605
"CONSULTAS_4.0, PESO_2.0",PARTO_1.0,0.6201071081940305,1.0,0.6201071081940305,1.0,1.0,1.0,0.0,inf,0.0,0.6201071081940305,0.0,0.8100535540970153
"GESTACAO_3.0, CONSULTAS_4.0",PARTO_1.0,0.6137995744259015,1.0,0.6137995744259015,1.0,1.0,1.0,0.0,inf,0.0,0.6137995744259015,0.0,0.8068997872129507
"APGAR5_3.0, QTDFILMORT_0.0",PARTO_1.0,0.7947377278585047,1.0,0.7947377278585047,1.0,1.0,1.0,0.0,inf,0.0,0.7947377278585048,0.0,0.8973688639292523
"GESTACAO_3.0, MESPRENAT_1.0, RACACOR_4.0, APGAR5_3.0, PESO_2.0",PARTO_1.0,0.6111898784370411,1.0,0.6111898784370411,1.0,1.0,1.0,0.0,inf,0.0,0.6111898784370411,0.0,0.8055949392185205
CONSULTAS_4.0,PARTO_1.0,0.6808493961043601,1.0,0.6808493961043601,1.0,1.0,1.0,0.0,inf,0.0,0.6808493961043601,0.0,0.8404246980521801
APGAR5_3.0,PARTO_1.0,0.977494830173803,1.0,0.977494830173803,1.0,1.0,1.0,0.0,inf,0.0,0.977494830173803,0.0,0.9887474150869016
"GESTACAO_3.0, RACACOR_4.0, PESO_2.0, PARTO_1.0",APGAR5_3.0,0.780727902306999,0.977494830173803,0.7701692383238006,0.9864758721290756,1.0091878152989062,1.0,0.0070117500462711,1.6640754983233343,0.0415199561718373,0.7794813164249799,0.3990657268810424,0.8871884791005868
"GESTACAO_3.0, PESO_2.0, PARTO_1.0",APGAR5_3.0,0.8036249876085548,0.977494830173803,0.7927320427787268,0.986445238764609,1.0091564766528889,1.0,0.0071927719928779,1.6603147363036372,0.0462044340616746,0.8020455764700394,0.3977045567719874,0.8987142999049398
"GESTACAO_3.0, PESO_2.0",APGAR5_3.0,0.8036249876085548,0.977494830173803,0.7927320427787268,0.986445238764609,1.0091564766528889,1.0,0.0071927719928779,1.6603147363036372,0.0462044340616746,0.8020455764700394,0.3977045567719874,0.8987142999049398
"GESTACAO_3.0, RACACOR_4.0, PARTO_1.0, QTDFILMORT_0.0, PESO_2.0",APGAR5_3.0,0.6368027074443192,0.977494830173803,0.6280560761883685,0.9862647706209452,1.0089718535345942,1.0,0.0055847218208656,1.6384997443519853,0.024482768239432,0.6368177578722719,0.3896855929046893,0.814390389343444
"GESTACAO_3.0, RACACOR_4.0, PESO_2.0, QTDFILMORT_0.0",APGAR5_3.0,0.6368027074443192,0.977494830173803,0.6280560761883685,0.9862647706209452,1.0089718535345942,1.0,0.0055847218208656,1.6384997443519853,0.024482768239432,0.6368177578722719,0.3896855929046893,0.814390389343444
"GESTACAO_3.0, PESO_2.0, PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.65557545871401,0.977494830173803,0.6465590973956064,0.9862466460594936,1.0089533116856837,1.0,0.005737475713842,1.6363404827323325,0.0257643117038422,0.6553996578767795,0.3888802418857122,0.8238458380944276
"GESTACAO_3.0, PESO_2.0, QTDFILMORT_0.0","APGAR5_3.0, PARTO_1.0",0.65557545871401,0.977494830173803,0.6465590973956064,0.9862466460594936,1.0089533116856837,1.0,0.005737475713842,1.6363404827323325,0.0257643117038422,0.6553996578767795,0.3888802418857122,0.8238458380944276
"GESTACAO_3.0, RACACOR_4.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.6197174981038207,0.977494830173803,0.6111898784370411,0.9862395047858548,1.008946005996264,1.0,0.0054192278723127,1.6354912723680726,0.0233160467247575,0.6198539176626827,0.3885629248561671,0.805750499671851
"GESTACAO_3.0, PESO_2.0, MESPRENAT_1.0",APGAR5_3.0,0.6350644470418451,0.977494830173803,0.6263178157858943,0.9862271753729988,1.0089333927194717,1.0,0.0055456019753058,1.634027182926326,0.0242626232594056,0.6350552479084804,0.3880150768305258,0.8134824512612214
"RACACOR_4.0, PESO_2.0, ESTCIVMAE_1.0","APGAR5_3.0, PARTO_1.0",0.6355900748558558,0.977494830173803,0.6266889827949106,0.9859955458508948,1.0086964303182864,1.0,0.005402970513531,1.6070008574832395,0.0236586707595627,0.6353320899533964,0.3777227962615261,0.8135564927518644
"PESO_2.0, ESTCIVMAE_1.0, PARTO_1.0",APGAR5_3.0,0.6576088084155779,0.977494830173803,0.6483480762713623,0.9859175667574646,1.0086166558877492,1.0,0.00553886576838,1.598102361900144,0.0249511191652209,0.6570503385340006,0.3742578549155012,0.8245963819919562
"PESO_2.0, ESTCIVMAE_1.0","PARTO_1.0, APGAR5_3.0",0.6576088084155779,0.977494830173803,0.6483480762713623,0.9859175667574646,1.0086166558877492,1.0,0.00553886576838,1.598102361900144,0.0249511191652209,0.6570503385340006,0.3742578549155012,0.8245963819919562
"GESTACAO_3.0, RACACOR_4.0, ESTCIVMAE_1.0, PARTO_1.0",APGAR5_3.0,0.6202938443911132,0.977494830173803,0.611459608499494,0.9857579823312757,1.0084533972993015,1.0,0.0051255824185473,1.5801953311445789,0.0220763773907982,0.6199346947552455,0.3671668430537175,0.805647708515669
"GESTACAO_3.0, RACACOR_4.0, ESTCIVMAE_1.0",APGAR5_3.0,0.6202938443911132,0.977494830173803,0.611459608499494,0.9857579823312757,1.0084533972993015,1.0,0.0051255824185473,1.5801953311445789,0.0220763773907982,0.6199346947552455,0.3671668430537175,0.805647708515669
"GESTACAO_3.0, PARTO_1.0, ESTCIVMAE_1.0",APGAR5_3.0,0.6408624906920075,0.977494830173803,0.631700890109206,0.9857042646185944,1.008398442826886,1.0,0.0052611186054617,1.574257582822172,0.0231902717203438,0.640244030665056,0.3647799375961717,0.8159745011492873
"GESTACAO_3.0, ESTCIVMAE_1.0",APGAR5_3.0,0.6408624906920075,0.977494830173803,0.631700890109206,0.9857042646185944,1.008398442826886,1.0,0.0052611186054617,1.574257582822172,0.0231902717203438,0.640244030665056,0.3647799375961717,0.8159745011492873
"RACACOR_4.0, PESO_2.0, PARTO_1.0",APGAR5_3.0,0.8600562052899368,0.977494830173803,0.8477569755191151,0.985699504642635,1.0083935732605085,1.0,0.0070564811893029,1.5737335850122458,0.0594789331540036,0.8564983462989704,0.3645684317068072,0.926487327349914
"RACACOR_4.0, PESO_2.0",APGAR5_3.0,0.8600562052899368,0.977494830173803,0.8477569755191151,0.985699504642635,1.0083935732605085,1.0,0.0070564811893029,1.5737335850122458,0.0594789331540036,0.8564983462989704,0.3645684317068072,0.926487327349914
"PESO_2.0, PARTO_1.0",APGAR5_3.0,0.8866096314380763,0.977494830173803,0.8738931269552548,0.9856571550410576,1.0083502486307812,1.0,0.0072367958422343,1.5690868785530248,0.0730317706604863,0.8825319367388323,0.3626866595671384,0.9398350986700434
"RACACOR_4.0, PESO_2.0, PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.7013281323844368,0.977494830173803,0.6911683000320449,0.9855134395965984,1.0082032243806034,1.0,0.0056236763708094,1.5535205873239986,0.0272422008892621,0.6998076617835168,0.3563007737653866,0.8462973620077071
"GESTACAO_3.0, RACACOR_4.0, PARTO_1.0",APGAR5_3.0,0.8414448309806878,0.977494830173803,0.8292447327712804,0.9855010123537292,1.0081905110214269,1.0,0.0067367606111886,1.5521890476253664,0.0512375067505802,0.8378791372872393,0.3557485787379694,0.9169188532482436
"GESTACAO_3.0, RACACOR_4.0","APGAR5_3.0, PARTO_1.0",0.8414448309806878,0.977494830173803,0.8292447327712804,0.9855010123537292,1.0081905110214269,1.0,0.0067367606111886,1.5521890476253664,0.0512375067505802,0.8378791372872393,0.3557485787379694,0.9169188532482436
"PESO_2.0, PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.7231532135916287,0.977494830173803,0.7126614057777563,0.985491583779648,1.0081808653703297,1.0,0.0057828780683673,1.551180327638208,0.0293103705184314,0.7213269677708398,0.355329627263532,0.8572804082268956
"PESO_2.0, QTDFILMORT_0.0",APGAR5_3.0,0.7231532135916287,0.977494830173803,0.7126614057777563,0.985491583779648,1.0081808653703297,1.0,0.0057828780683673,1.551180327638208,0.0293103705184314,0.7213269677708398,0.355329627263532,0.8572804082268956
"GESTACAO_3.0, PARTO_1.0",APGAR5_3.0,0.8663683498283641,0.977494830173803,0.8537878630693437,0.985479055460056,1.0081680486073092,1.0,0.006917280085909,1.549842006784769,0.060628392387586,0.862346377560762,0.3547729409692836,0.9294619720408264
GESTACAO_3.0,"APGAR5_3.0, PARTO_1.0",0.8663683498283641,0.977494830173803,0.8537878630693437,0.985479055460056,1.0081680486073092,1.0,0.006917280085909,1.549842006784769,0.060628392387586,0.862346377560762,0.3547729409692836,0.9294619720408264
"RACACOR_4.0, PESO_2.0, PARTO_1.0, MESPRENAT_1.0",APGAR5_3.0,0.6791941295672561,0.977494830173803,0.6693132488179138,0.985452052190678,1.0081404236331972,1.0,0.0054044984815248,1.54696525731115,0.0251700263681092,0.6778708868502958,0.3535730713576947,0.8350875548508961
"PESO_2.0, MESPRENAT_1.0","PARTO_1.0, APGAR5_3.0",0.6968211044178095,0.977494830173803,0.686665882835716,0.9854263576150176,1.0081141374832687,1.0,0.0055268557113073,1.544237825499806,0.0265481149977212,0.6952522116663944,0.3524313525500249,0.8439507821376582
"GESTACAO_3.0, RACACOR_4.0, PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.6848722931896617,0.977494830173803,0.67482311932443,0.9853269376420096,1.0080124285330634,1.0,0.0053639934022585,1.533774564376574,0.025223868455608,0.6833347340112614,0.3480137021267755,0.8378433605675644
"GESTACAO_3.0, PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.7053233648479483,0.977494830173803,0.694967574757877,0.9853176704385742,1.008002947967899,1.0,0.0055176320182164,1.5328064754331487,0.0269427852139373,0.7035148437445303,0.3476019210334986,0.848142850737972
"GESTACAO_3.0, RACACOR_4.0, MESPRENAT_1.0","APGAR5_3.0, PARTO_1.0",0.6670654982974731,0.977494830173803,0.6572630006432024,0.9853050447380516,1.0079900315819164,1.0,0.0052099246701107,1.5314895094966767,0.0238085779089659,0.6657194161449782,0.3470409076921137,0.8288502087170642
"GESTACAO_3.0, MESPRENAT_1.0","APGAR5_3.0, PARTO_1.0",0.6836781036823917,0.977494830173803,0.6736266244320107,0.9852979359785808,1.0079827591552484,1.0,0.0053348125794435,1.5307490018686924,0.0250363299915458,0.6821215552157622,0.3467250354047397,0.8372168386511929
"CONSULTAS_4.0, PARTO_1.0, PESO_2.0",APGAR5_3.0,0.6201071081940305,0.977494830173803,0.6109109268339915,0.9851700113762258,1.0078518893046813,1.0,0.0047594344202995,1.5175446453221575,0.0205076684025198,0.6191512030542483,0.341040803588542,0.8050730659704208
"CONSULTAS_4.0, PESO_2.0","PARTO_1.0, APGAR5_3.0",0.6201071081940305,0.977494830173803,0.6109109268339915,0.9851700113762258,1.0078518893046813,1.0,0.0047594344202995,1.5175446453221575,0.0205076684025198,0.6191512030542483,0.341040803588542,0.8050730659704208
"GESTACAO_3.0, CONSULTAS_4.0, PARTO_1.0",APGAR5_3.0,0.6137995744259015,0.977494830173803,0.6046310576876526,0.9850626863877766,1.0077420933393868,1.0,0.0046451469234534,1.506641047409002,0.0198928155364783,0.6128038095060073,0.3362718998531745,0.8018071772052797
"GESTACAO_3.0, CONSULTAS_4.0",APGAR5_3.0,0.6137995744259015,0.977494830173803,0.6046310576876526,0.9850626863877766,1.0077420933393868,1.0,0.0046451469234534,1.506641047409002,0.0198928155364783,0.6128038095060073,0.3362718998531745,0.8018071772052797
"CONSULTAS_4.0, PARTO_1.0",APGAR5_3.0,0.6808493961043601,0.977494830173803,0.6689167225722565,0.9824738428198964,1.0050936460146886,1.0,0.0033899577532886,1.2840903795925018,0.0158791248055891,0.6760644110526794,0.2212386169287056,0.8333956223686634
CONSULTAS_4.0,"PARTO_1.0, APGAR5_3.0",0.6808493961043601,0.977494830173803,0.6689167225722565,0.9824738428198964,1.0050936460146886,1.0,0.0033899577532886,1.2840903795925018,0.0158791248055891,0.6760644110526794,0.2212386169287056,0.8333956223686634
"RACACOR_4.0, CONSULTAS_4.0, PARTO_1.0",APGAR5_3.0,0.6657375964515512,0.977494830173803,0.6540285452789171,0.982411912388538,1.0050302897395995,1.0,0.0032734864951922,1.2795688947745747,0.0149736031334783,0.6611665781059187,0.2184867856011982,0.8257491809203925
"RACACOR_4.0, CONSULTAS_4.0","PARTO_1.0, APGAR5_3.0",0.6657375964515512,0.977494830173803,0.6540285452789171,0.982411912388538,1.0050302897395995,1.0,0.0032734864951922,1.2795688947745747,0.0149736031334783,0.6611665781059187,0.2184867856011982,0.8257491809203925
"GESTACAO_3.0, CONSULTAS_4.0, PARTO_1.0",RACACOR_4.0,0.6137995744259015,0.970103765385564,0.6005251667369809,0.9783733840132808,1.0085244681267989,1.0,0.005075888394357,1.3823815354558944,0.0218860861309015,0.6106757127417907,0.2766107081499676,0.7987026366738093
"PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.812445391189279,0.977494830173803,0.7947377278585047,0.9782044879289016,1.000725996428004,1.0,0.0005765581724513,1.032559811064934,0.0038680453877643,0.7985688671858712,0.0315330993091367,0.8956198557850661
"RACACOR_4.0, PARTO_1.0, QTDFILMORT_0.0",APGAR5_3.0,0.7878630693436799,0.977494830173803,0.7706556745902754,0.9781594093911028,1.0006798800329018,1.0,0.0005235974219638,1.0304286284744084,0.0032027337625402,0.7747601797579894,0.029530068976693,0.883279065552145
"CONSULTAS_4.0, PARTO_1.0, PESO_2.0",RACACOR_4.0,0.6201071081940305,0.970103765385564,0.6063762342455742,0.9778572543887694,1.007992432644691,1.0,0.0048079936441918,1.3501593316084866,0.0208718308144424,0.6163395859450972,0.2593466736931936,0.8014602634387673
"PARTO_1.0, QTDFILMORT_0.0, MESPRENAT_1.0",APGAR5_3.0,0.6349399562437898,0.977494830173803,0.6208771068338532,0.9778516861765476,1.000365072010336,1.0,0.0002265821347678,1.0161121070248975,0.0009996678290133,0.6261633787098501,0.015856623411439,0.806511720613303
"RACACOR_4.0, PARTO_1.0, QTDFILMORT_0.0, MESPRENAT_1.0",APGAR5_3.0,0.6188645055986278,0.977494830173803,0.6051405478056191,0.9778239700793092,1.0003367177967044,1.0,0.0002036930048938,1.014842147430501,0.0008831621849401,0.6105014908432916,0.0146250798393425,0.7984484291853604
"ESTCIVMAE_1.0, PARTO_1.0",APGAR5_3.0,0.7432930582547773,0.977494830173803,0.7268049436679139,0.977817478040792,1.00033007628995,1.0,0.0002398219197936,1.0145451390776228,0.0012853854800324,0.7312046423924464,0.014336611075626,0.860677939855292
"RACACOR_4.0, ESTCIVMAE_1.0, PARTO_1.0",APGAR5_3.0,0.718477892509112,0.977494830173803,0.7025384595877511,0.9778149987806914,1.000327539949067,1.0,0.0002300340659248,1.014431759715649,0.0011630798898705,0.7071816281018011,0.0142264470502127,0.8482641107510609
"RACACOR_4.0, ESTCIVMAE_1.0",APGAR5_3.0,0.718477892509112,0.977494830173803,0.7025384595877511,0.9778149987806914,1.000327539949067,1.0,0.0002300340659248,1.014431759715649,0.0011630798898705,0.7071816281018011,0.0142264470502127,0.8482641107510609
"CONSULTAS_4.0, PARTO_1.0",RACACOR_4.0,0.6808493961043601,0.970103765385564,0.6657375964515512,0.9778044898926626,1.0079380420753628,1.0,0.005243033630224,1.3469496519727535,0.0246765186213245,0.6757278509151664,0.2575817525655903,0.8320292485751422
"CONSULTAS_4.0, PARTO_1.0, APGAR5_3.0",RACACOR_4.0,0.6689167225722565,0.970103765385564,0.6540285452789171,0.9777428537948816,1.0078745065032102,1.0,0.0051099139822002,1.3432195816533117,0.0235982414380692,0.6639938023250643,0.2555200849818294,0.8259634827245697
"CONSULTAS_4.0, APGAR5_3.0","RACACOR_4.0, PARTO_1.0",0.6689167225722565,0.970103765385564,0.6540285452789171,0.9777428537948816,1.0078745065032102,1.0,0.0051099139822002,1.3432195816533117,0.0235982414380692,0.6639938023250643,0.2555200849818294,0.8259634827245697
PARTO_1.0,APGAR5_3.0,1.0,0.977494830173803,0.977494830173803,0.977494830173803,1.0,1.0,0.0,1.0,0.0,0.977494830173803,0.0,0.9887474150869016
"RACACOR_4.0, PARTO_1.0",APGAR5_3.0,0.970103765385564,0.977494830173803,0.9482394926308364,0.9774619236262444,0.999966335834684,1.0,-3.192276569241592e-05,0.9985399575805446,-0.0011248049184272,0.9488476062829738,-0.0014621772602801,0.9737665156391384
RACACOR_4.0,"PARTO_1.0, APGAR5_3.0",0.970103765385564,0.977494830173803,0.9482394926308364,0.9774619236262444,0.999966335834684,1.0,-3.192276569241592e-05,0.9985399575805446,-0.0011248049184272,0.9488476062829738,-0.0014621772602801,0.9737665156391384
"PARTO_1.0, MESPRENAT_1.0",APGAR5_3.0,0.7838424776435275,0.977494830173803,0.7658512519394053,0.9770473963618184,0.9995422647791342,1.0,-0.0003507176277676,0.9805061848739266,-0.0021140911324472,0.7693239372037175,-0.0198813790537995,0.8802655408478588
"RACACOR_4.0, MESPRENAT_1.0","PARTO_1.0, APGAR5_3.0",0.7641176023072295,0.977494830173803,0.746571315936897,0.9770371912420914,0.9995318247037376,1.0,-0.0003496899632218,0.9800704288165984,-0.0019817770971646,0.7502919261565836,-0.0203348357397804,0.8703985262822407
"GESTACAO_3.0, PESO_2.0, APGAR5_3.0, MESPRENAT_1.0",RACACOR_4.0,0.6263178157858943,0.970103765385564,0.6111898784370411,0.9758462285958274,1.0059194319362126,1.0,0.0035966070150829,1.237746027904829,0.0157476023871864,0.6203514125060546,0.1920798148771027,0.8029357450313517
"GESTACAO_3.0, PESO_2.0, PARTO_1.0, MESPRENAT_1.0",RACACOR_4.0,0.6350644470418451,0.970103765385564,0.6197174981038207,0.975834029113878,1.0059068564959508,1.0,0.0036390867660256,1.2371211881085549,0.0160909792984367,0.6288670646803414,0.1916717540591891,0.8073248553550398
"GESTACAO_3.0, APGAR5_3.0, PARTO_1.0, MESPRENAT_1.0",RACACOR_4.0,0.6736266244320107,0.970103765385564,0.6572630006432024,0.9757081694883932,1.0057771181834363,1.0,0.0037752758177416,1.2307114772660377,0.0175992750122503,0.6662795018427332,0.187461871874756,0.8266132072706285
"GESTACAO_3.0, MESPRENAT_1.0",RACACOR_4.0,0.6836781036823917,0.970103765385564,0.6670654982974731,0.9757011299682692,1.0057698617224524,1.0,0.0038267956035228,1.2303549331880763,0.0181358340007725,0.6760458405859745,0.1872264067663663,0.8316619808857884
"PARTO_1.0, MESPRENAT_1.0",RACACOR_4.0,0.7838424776435275,0.970103765385564,0.7641176023072295,0.9748356641814092,1.0048777243885496,1.0,0.0037090632760935,1.1880398843012254,0.0224560664318866,0.7719695822803975,0.1582774171018892,0.8812507546974598
"APGAR5_3.0, PARTO_1.0, MESPRENAT_1.0",RACACOR_4.0,0.7658512519394053,0.970103765385564,0.746571315936897,0.9748254821629072,1.0048672285850435,1.0,0.0036161327052316,1.1875593728506748,0.0206862238504246,0.7545821857480391,0.1579368384760825,0.8722021536038218
"APGAR5_3.0, MESPRENAT_1.0",RACACOR_4.0,0.7658512519394053,0.970103765385564,0.746571315936897,0.9748254821629072,1.0048672285850435,1.0,0.0036161327052316,1.1875593728506748,0.0206862238504246,0.7545821857480391,0.1579368384760825,0.8722021536038218
"PESO_2.0, APGAR5_3.0, PARTO_1.0, MESPRENAT_1.0",RACACOR_4.0,0.686665882835716,0.970103765385564,0.6693132488179138,0.9747291449137662,1.0047679224565875,1.0,0.0031760903171831,1.1830321733245082,0.0151445277974347,0.677815495673856,0.1547144510957454,0.8323344987162136
"PESO_2.0, MESPRENAT_1.0","RACACOR_4.0, PARTO_1.0",0.6968211044178095,0.970103765385564,0.6791941295672561,0.9747037299260896,1.004741724240909,1.0,0.0032053523714117,1.181843589077968,0.015566210149991,0.6876308511010748,0.1538643444517356,0.8374144839331469
"PARTO_1.0, QTDFILMORT_0.0, MESPRENAT_1.0",RACACOR_4.0,0.6349399562437898,0.970103765385564,0.6188645055986278,0.9746819356900108,1.0047192583595703,1.0,0.0029068632527819,1.1808262372822989,0.0128666274253931,0.6275375667411612,0.1531353484306675,0.8063091688150648
"APGAR5_3.0, QTDFILMORT_0.0, MESPRENAT_1.0","RACACOR_4.0, PARTO_1.0",0.6208771068338532,0.970103765385564,0.6051405478056191,0.9746543094357556,1.0046907807314645,1.0,0.0028253286244029,1.1795391622357754,0.0123149514922437,0.6138322128032739,0.1522112770681264,0.7992219073194762
"GESTACAO_3.0, PESO_2.0, APGAR5_3.0, PARTO_1.0",RACACOR_4.0,0.7927320427787268,0.970103765385564,0.7701692383238006,0.9715379179377714,1.0014783496398836,1.0,0.0011368986823676,1.050388181337956,0.0071220239163144,0.7758589457158385,0.047971009416512,0.8827209479232321
"GESTACAO_3.0, PESO_2.0, PARTO_1.0",RACACOR_4.0,0.8036249876085548,0.970103765385564,0.780727902306999,0.9715077484465814,1.001447250398476,1.0,0.0011282758700126,1.0492759604619188,0.0073591791241411,0.7862308494164574,0.0469618692495596,0.888147891319339
"GESTACAO_3.0, PESO_2.0","RACACOR_4.0, PARTO_1.0",0.8036249876085548,0.970103765385564,0.780727902306999,0.9715077484465814,1.001447250398476,1.0,0.0011282758700126,1.0492759604619188,0.0073591791241411,0.7862308494164574,0.0469618692495596,0.888147891319339
